Entry_id,e_signed
9852116,0.8362555731994532
7333513,0.8080607124951216
6859022,0.8738832673664112
9120916,0.3777976085635246
3386783,0.5424735271142327
4899961,0.3787871086348191
7714891,0.28345240460072907
7567357,0.33013707258470837
2948337,0.7541494594800147
2281584,0.3742522701685287
2920619,0.47990147083999646
3449707,0.4325174949554328
1313983,0.5168241575035046
6517566,0.5744682705864861
7737371,0.5287149321427537
8031605,0.5070548590701329
3090101,0.44873602843921817
5601966,0.4162479288527247
7082019,0.5072483737984839
2367244,0.14001773331490902
3988730,0.4690786783080182
1662593,0.43149974282373454
5705465,0.6739545610789176
4327194,0.50035841390125
9826225,0.39384118663458156
2231863,0.5044519270092125
3780822,0.5197179411986876
7660326,0.398259106950015
2580721,0.5269698507742523
5190277,0.8613720001011729
6652320,0.6109278302786159
5383035,0.8794133842496932
4591387,0.5209957958407501
4433665,0.5885023365712077
5761192,0.7688831570097777
8572331,0.6920501298262298
1964873,0.47699330506664717
7378272,0.8159659510415491
9412285,0.5288039300384594
1838949,0.3848508696406391
9867349,0.5190863138539871
5746463,0.45423440715916397
9143865,0.8059650687663326
3984909,0.58499640107178
2253739,0.4931634718211907
8823941,0.8195430356785799
7745980,0.5349447885667044
3395537,0.3650961630613301
8774000,0.5400013881730986
2239876,0.5917407437248121
1654420,0.14524117954604324
7010476,0.8087860697253209
5832254,0.6050801089548344
7642433,0.07128104478858925
7792250,0.47556306279458954
4314416,0.36699164541004803
5446751,0.4716095699421372
4743890,0.4134746125668842
5023159,0.4493318738668845
5539227,0.39475806449288436
2708666,0.4210436547024361
6025606,0.7462213019084997
8481549,0.7321437714506169
6327984,0.3576362918774689
5694167,0.5497129211269253
6669964,0.45226983501359863
7798750,0.6653759357083957
9533410,0.43284669197183356
1905867,0.09582916307070494
4694254,0.3756686339613335
5413897,0.4716573203062137
8305984,0.46261369675982345
8819329,0.713821675919925
5605121,0.8973641188692016
7658216,0.4823109734244013
8056220,0.4214613664667294
7576927,0.35722868343747605
4816809,0.3129162484567867
9240098,0.3103386152976214
9927335,0.4697246470872559
3046666,0.43368520936128097
5698441,0.05744784215464244
7846122,0.5428866612278941
3855669,0.20295709720409086
9929029,0.4426537661060459
1120829,0.7925786366533565
9115608,0.5009405304428162
9181475,0.8334292122969041
1300412,0.2928902831413961
6487580,0.509339686258575
8146598,0.4568036515468473
4909727,0.5346565573909552
2902439,0.9412901739366432
7386875,0.5806739077015078
4555937,0.8231504618952779
2866553,0.4972327036310443
4997990,0.5813105434333492
8731891,0.5680715582418873
8608125,0.4968887428054515
4970325,0.43969296159176596
6209498,0.7766049772181318
1222005,0.5388541756621322
6605275,0.46467066909505256
5147377,0.4019431353653758
8588942,0.3264186370722816
3365494,0.7905027907906208
7709095,0.5577288470985089
9323249,0.7396608864556288
1410722,0.46752027581866856
6923019,0.894142630821974
1251427,0.5747590563316083
6181468,0.5521463265219564
1484579,0.5380768667362978
7978292,0.6131404109062613
9044620,0.3516110905429818
6885627,0.6292912168401132
8468025,0.4942159352470514
2472222,0.594663352707767
6953585,0.34470116595303174
8662405,0.4801385245910976
5585001,0.5089453349233038
5842992,0.7523801030645496
2808974,0.46583183552369406
8061126,0.40201958092289847
4793832,0.6963493089633168
6989786,0.6850659781768156
2029862,0.5133466204021626
4235576,0.31591363170432235
3828592,0.7299403935581581
5703296,0.37184411973439124
4733044,0.49802681337646815
7101684,0.4486750439822704
4179908,0.6114264767189423
4275103,0.6024128906337127
3626813,0.41987772354769454
7308727,0.8848280269094977
6128800,0.9462003071324836
9276506,0.4461043390365115
2720830,0.05713559444527625
2829726,0.5667488563451156
3976715,0.644273273993204
4651021,0.38324375078443296
2224386,0.5673810124334829
7985882,0.20097464967296944
5865750,0.33629509410147884
5326986,0.4580575336500651
8767287,0.883894864481404
7844306,0.42365203311232574
8601043,0.3587673102602086
3471644,0.8506194049732881
1490233,0.8604653226737761
2152489,0.7975681154270873
6735784,0.7360615123741836
5046002,0.5952810933395837
6948784,0.47792149035460774
8762806,0.45439915882978554
6618370,0.5382295474774705
1610043,0.874772013244928
6646360,0.3359980808077302
6328576,0.39947787632657883
8125913,0.355804774504873
5381751,0.5544751462948653
1560973,0.4299644680941262
8382605,0.3351079848603102
1864241,0.0873701682107591
6100557,0.4275922553984921
4266598,0.8322643083251251
9742389,0.46725328685475187
2538298,0.4659000632449196
8378134,0.5189178440092359
5168228,0.7414248322903975
2914686,0.5233374363245462
5822893,0.5846627615266631
6657937,0.45284818338386384
4087689,0.6932687835120135
9636320,0.5117791804104144
2879788,0.12418123707802815
8826219,0.8831834590117629
6566290,0.43096749097733017
1805462,0.4048651687875434
3463185,0.3406346799284579
4443674,0.40195301664116684
9704121,0.41011674135575205
5962028,0.4861337800836202
7797358,0.5905018715260518
3673854,0.28678872162868274
2554104,0.6517148212433256
1872944,0.9228360412785489
2994545,0.541279118998005
2319813,0.9168041584780677
4004358,0.558287834683019
5078392,0.5200910940320744
1574037,0.4653120193628979
8460546,0.35740381261934623
5814665,0.3982464678158579
8140661,0.3222010806154658
1354305,0.877900854140989
2536551,0.4639803399193155
3925327,0.19427856773534474
2545470,0.41570093438485656
9844181,0.6296078838879449
8445226,0.8197877955824335
1286982,0.6331881367572106
7351611,0.547025071833476
5482180,0.5930038993741304
1478299,0.6982222313680198
4643535,0.3779671390092668
8627791,0.277715938479538
3202206,0.626841956235344
2877019,0.5332159045288314
2009366,0.520021062062036
9544233,0.6419227262725904
7069276,0.5021284931134027
8637821,0.49138249828030145
9432033,0.4513371034218565
5649117,0.48780131304066626
2749601,0.8647380307226665
8757331,0.41286554598745734
2011800,0.4158677047815756
4411624,0.5436927169699728
7749597,0.6081294634984642
1318784,0.49022388454165977
7435216,0.6095727809196418
7426912,0.4042397940710336
5071492,0.8919837981377792
5633775,0.5230711701423221
1466039,0.8459021235855788
4618839,0.8821776079227096
3953452,0.4195053278273489
3916516,0.5102635901037416
6885974,0.5438671272003697
1747549,0.4111726821409334
1321479,0.5544471696232173
1832193,0.380642913272518
9395993,0.5361353489683984
3521295,0.35985182674577243
6901654,0.46865063977172455
6871017,0.9201280160822994
1275697,0.3817403728007761
4718390,0.4988493149827942
3509387,0.5169170345112393
7747550,0.30739158535917105
6239348,0.42782234675445263
7381766,0.5403104120939228
5377742,0.5331539796242116
8512913,0.7964202518312623
2025280,0.464645530061202
8105777,0.4936359422319291
8989599,0.48590169748509626
8090737,0.9313831505439775
6313594,0.4911000482020591
2266723,0.45641906829311885
5909574,0.8169672325490489
9330683,0.5410128738091987
6348989,0.5503654628700715
8685795,0.5485203125697132
4055543,0.45067002578992627
7021115,0.5568983199885023
7751369,0.42561169162311907
6907654,0.1560786368747816
3733763,0.5362067272097328
5719374,0.3738303508725965
1641742,0.5296755227571645
8548648,0.5429458081762666
9223652,0.5234441732616859
5515469,0.3594379087872019
4598011,0.5628792626133726
2299619,0.5785293382661181
8120205,0.4628075259160648
4415490,0.14730200426915022
4843370,0.4550618194749011
5689154,0.9211875759711471
7061450,0.4123589842548716
4184298,0.4459711352346383
6425625,0.7398419767698734
1187019,0.39490246718532807
3415382,0.3232285746279266
2637169,0.564624582381205
3182177,0.5837565003030695
8977737,0.5345413374036525
4930385,0.3404930057839487
7487984,0.5014015936224021
6746938,0.4718915865900424
1946414,0.8724582456803035
8647028,0.41124801233789454
3158435,0.549036454808795
9003791,0.44459867123497054
5905026,0.33907537292846224
3012598,0.6384055235604345
4717997,0.4174512330295684
3414739,0.7079224412662636
7427539,0.5481323608012022
8915972,0.6098534898142152
9650932,0.42195518324792924
6511054,0.5245006048430427
1622406,0.5973703249093435
1542750,0.5337339673671022
4354926,0.4324704784220651
4890341,0.8022588590238615
1508828,0.44973805259880073
3183130,0.6586826925942642
5447073,0.39115008343007834
5140642,0.4125687955165583
1813847,0.5424802207329502
9217874,0.4297131323989978
7209421,0.5168534743933431
3128027,0.3611138184916215
3640482,0.37074722656710263
2866321,0.9242443950653224
3743437,0.3970177883675986
4768745,0.867684723793948
1641306,0.7574089516956255
3297501,0.2366970679697444
1374607,0.9042162721884703
6097690,0.34041440428710834
1944227,0.4808333400309345
3293323,0.8945788662168587
3441682,0.5050191795965029
6921900,0.7452424313044739
1386740,0.4687575209156601
2256209,0.6419953524117301
8445919,0.534209602695342
2158059,0.5482308949291373
5673951,0.894532064761062
2145276,0.43996440414755666
4449625,0.47985344144953257
5462965,0.44116245435460993
7178457,0.8324156506464329
4985148,0.6343622093232356
4145119,0.2654042454143164
6061458,0.650371397579203
6971789,0.2748497796528925
3665219,0.09034612620197491
2207438,0.5687653823209328
4973073,0.4231501288977695
9152011,0.43427922316689416
5049811,0.5865166191464006
7704173,0.36649651454457327
3957272,0.4067590133511574
5808120,0.5150929516521361
5092811,0.539314390919425
7617639,0.5674880827017382
1280377,0.542619596722233
8259739,0.26687346955988567
8716872,0.4732429848589997
7351911,0.3960279925179533
7615872,0.43149012045173263
8480082,0.3952656530106106
2084990,0.6159196608709272
3851658,0.6232405930029312
6610811,0.5365915881527259
6402890,0.45189749385401173
6953849,0.5178229610920827
9564087,0.5369117034528281
7867724,0.3220663639605769
4499912,0.5725469583220633
8110979,0.5491036869115591
1381817,0.48884986575563455
3419410,0.4644899738819205
2233659,0.28519585674033315
3197890,0.6270141192852932
2196868,0.4392265612349237
9198452,0.4093884866357473
7492928,0.44094730519908
4417596,0.8280443051330677
5299054,0.3905064950417353
5324499,0.17579287915914704
2683149,0.3826233033779982
2299591,0.35493672945856086
4654861,0.4434100900777429
9108610,0.5995970470457492
1215813,0.0807846855089212
4230330,0.11969135090779387
8537602,0.3731288048037903
2063191,0.5140563523707162
8870680,0.44404485597812093
1202336,0.423194803944943
2097515,0.514310391254969
3606286,0.9070163215246663
5815563,0.39819250346237156
3911209,0.48222501448130106
5224830,0.5411433693952341
8254245,0.426284427359694
5087924,0.38917506747686
4770005,0.9197217556185131
4425284,0.5030952557189564
4147809,0.8510836470160366
7109798,0.5888148247832813
1803166,0.4810621217456244
9983201,0.7588806366518562
6710646,0.8402972433311581
2649651,0.6841652649715311
4846739,0.7155889067519595
5312494,0.5287031983068975
8895745,0.30061410120743387
3915983,0.48622986011306313
4594516,0.28548267621888024
6963953,0.5755367976684433
8228375,0.4777298447816673
9784714,0.8179729094774201
3985988,0.49595900285554956
7013144,0.4305239227674166
9830485,0.3439039534771026
6750916,0.6694451961554868
5375926,0.38751436569227704
6064549,0.5573022362457453
6425551,0.5129118471080698
4485695,0.4129688507788565
5174213,0.4616662348938362
9619725,0.41306403951277576
9562161,0.07469844885436988
9393758,0.4872157898823133
7872793,0.8592590989154041
4393171,0.5252000168226783
9641539,0.47587723783014724
8617295,0.5974383555969526
3904900,0.46702785490495974
6205415,0.4070064764118664
1838332,0.7541394155303932
5080572,0.44751287559693176
5737514,0.6067479954343862
2847888,0.49209211807438996
8317023,0.61595193247303
1148010,0.4760413313004376
7562755,0.1430165182388461
4061217,0.5030309322251978
8657863,0.4562457439701493
6800342,0.6149439300254166
7407475,0.49358295815664854
6265870,0.8103465526667719
7537970,0.6936328043842902
4493396,0.5730151878790908
7431194,0.8990411270194716
8971694,0.5295264576698508
2956325,0.8733011048465973
1308032,0.4972462095562662
1388523,0.3980537377669901
8116324,0.526144194673843
1127568,0.501912245173652
3528155,0.6570714376805376
5199597,0.50905041858784
6576853,0.4654993013921994
6675326,0.6617577258248974
9137410,0.5756172115192517
9773733,0.7434148507967123
7247056,0.33916407671533
1812343,0.5430788000738905
9400345,0.3504932252033335
9844027,0.781301795136611
9953275,0.47819384044433433
8115866,0.33481116244662634
3527435,0.8454638418371411
4997778,0.06817089573374349
4578652,0.10944587080154879
5565571,0.3799676076856965
9394121,0.5970422715058606
8107893,0.6243715889994714
3554228,0.39302040328978605
6419235,0.5042218509331928
3189985,0.6545478743309912
6269380,0.7605453291412552
2411442,0.850010558426345
6165877,0.8331203730140957
8625906,0.40040633697928113
7844830,0.6629371982761112
6875138,0.7353684055767422
1232919,0.5476809164693751
9501701,0.44448720714657164
2853213,0.32359621583323056
6955985,0.5300715156131052
6400621,0.8712542567406727
5203927,0.38186741333013424
7478909,0.4212016738864105
9935920,0.7845894986153533
3751567,0.6223568319220775
8555673,0.5391192330597271
4392299,0.8877749702349581
7323052,0.5756332275977081
6923000,0.18165842065329982
4151307,0.5316448651879673
2465260,0.4968501721044879
5432413,0.6670861197312974
2190162,0.4962073729765824
3456524,0.3822291828271236
6324649,0.7501060170064618
2352191,0.456036778488662
8540437,0.5816271330377947
5775460,0.018347862507910446
9745319,0.4599021399792272
4342792,0.6426993104516567
6422517,0.5955842276021701
3906501,0.8148243923237445
1521863,0.4859275608734661
7167870,0.5672136747529289
8799270,0.5129195212992856
5815430,0.5475825935727698
3625257,0.5528557329062176
4152465,0.5771656717005691
4181597,0.4200248790806233
3365529,0.6893733617583506
9420783,0.6031184447718738
2305184,0.5565748398236074
9031307,0.572637036687057
4753613,0.40779407525967154
6206830,0.5376324914599286
7567791,0.5284628198767658
8185676,0.578548219390576
4800656,0.649479045851751
2937569,0.7636480878391233
8702556,0.40858351121631864
8242354,0.5652881332593549
5833373,0.6760219592364823
4703452,0.34992014413383576
2232065,0.8068594482016419
9311290,0.5420647861368042
1372685,0.4623506517897094
1225954,0.4770002436465276
4777056,0.7772567055467352
5818129,0.2368148060832263
8575369,0.884117409547706
3077952,0.47469686429514013
7727800,0.6839117817544752
7198619,0.5512959739276225
5333046,0.6395797822388225
8940164,0.49815317113147517
9252225,0.3707838759743226
2698640,0.4918486083943584
5585130,0.4509826513732278
2093300,0.4719317750477111
2526829,0.41299240540978494
4524738,0.4317108212108685
9027799,0.4218659026521189
5859688,0.4438357796262518
3104345,0.07321433110680431
5206048,0.4025941684993204
6864555,0.5131994810843146
2344973,0.4914030530632023
3395759,0.6616567144950953
9837617,0.42587534434553803
6467652,0.8588099245334018
8139132,0.5481341495755561
2693184,0.4431409195280107
2831871,0.5099233660359342
4827111,0.4191768332832924
5382253,0.6659600460380162
3759579,0.42773210650072757
2182466,0.39415718248397524
7282091,0.9078822295908416
2291333,0.7300872546019198
8099082,0.7151507800352286
1964402,0.4167864158446078
7817336,0.4386138481426333
2470048,0.5247276314413303
6664423,0.5175937821486639
9483853,0.5025430621079692
6318588,0.30381398540840654
4674244,0.4425548542229769
4062222,0.7849408305260883
4012381,0.7017314311054186
1283366,0.6240157802778901
2594424,0.7631733526720131
4362306,0.5281023427293965
9705555,0.6528664541352304
8662234,0.7063525009611771
2384618,0.4536260795727918
8432398,0.4896493220299372
4862652,0.5266434195896016
4487729,0.5622467907294828
3555927,0.3638605451716388
4924737,0.23672650187670197
4124160,0.38406126644266486
6648984,0.47979950500322355
1642495,0.6453210881953984
1970320,0.45596977250871235
2278428,0.5488539978147732
8071065,0.5191897356740053
3874357,0.3650147049332477
3699692,0.7673231350929242
4920019,0.27224866864066666
6033929,0.852266195532489
7469322,0.4305690388233031
8564430,0.7030729360274544
6186678,0.8930003113910587
2689700,0.801354867407859
5317774,0.7638867198974197
8070941,0.7215506768958763
6979009,0.4636933649243127
1380225,0.1550402554450104
8981871,0.4192151478464826
3075940,0.7800187146562477
5172207,0.4633292558229708
5607120,0.5063379951837366
4316401,0.3017777649251173
8120132,0.7683518795694948
7965172,0.16574004050282182
9324001,0.4231885914938227
8869723,0.29968010580871735
6788497,0.4109784593379038
6992272,0.37429445593710003
6059315,0.8544521114723121
4826778,0.5843159276215691
8161361,0.4553719819836462
6808469,0.6152867838315328
6482814,0.3862688736495538
9089139,0.48015877832999393
6275763,0.33249423352576474
6019935,0.6656062059490325
9725877,0.38980306390715413
1155624,0.3267421161091798
4315875,0.5287212555550428
3968877,0.4670181101157679
9149272,0.6908183774010879
1241952,0.34717855899221167
1180061,0.5982728922951132
7390643,0.3937402605605114
9286350,0.7666715736096952
8403179,0.6262636586216807
7992907,0.08905448245695627
8238642,0.32390261282785465
2721037,0.6873284776400557
6280167,0.6278720402288607
3957348,0.7047754444798213
8539746,0.32676357328717276
7208611,0.6304029109207004
3049754,0.45924938239247604
6431798,0.4215830459328474
4561216,0.684158110030168
8519683,0.6286340974853819
5027825,0.844424332397132
4509004,0.5351874371972674
6919431,0.4564487812179989
1713229,0.9085514631331412
8202191,0.18407502574667944
6198882,0.5325848205172262
7859367,0.5250229634370449
7172789,0.4320765758760934
8406151,0.4413379376670453
3659612,0.5772288940339844
9126419,0.3633655950173347
4750406,0.5652814790166869
8795793,0.3485227848527822
6161387,0.7814004885948663
9330611,0.4331681611464976
9319447,0.400197948498435
5401915,0.3803379226408581
8539076,0.680898417218453
3851215,0.7537799056267483
6111295,0.42145352064862973
1559668,0.4374409183829286
7786438,0.06674917438265698
5474804,0.4327178944302118
9055772,0.5946722001049177
3387831,0.5261426038501835
1889641,0.49242743934573474
9460976,0.5585689795579915
6623850,0.2899943857587304
1606388,0.4894985076249009
2146506,0.9505649338929937
3964565,0.7413418362109021
8339497,0.4161506732406041
9127934,0.569533687190183
3971890,0.39825368791965643
8255720,0.8611425071487551
4648395,0.8627870407685868
4419380,0.2634176445559154
5325013,0.5089917329508091
4395992,0.4842200066576426
9174734,0.5031218336216561
6381076,0.5964984217483584
7176306,0.25124479399036104
7987284,0.6094615253664339
8786069,0.43793420265362537
4379912,0.5997050418632153
8890830,0.5234513734575613
5301985,0.4514217254220231
1547205,0.44332641213240914
8946659,0.47117545884974565
6801342,0.4564777894118204
3368645,0.4391280616779416
9498274,0.460393670112714
5624552,0.23599686387792548
9176879,0.5984034432127062
2953280,0.8436342399277774
1332546,0.4864473306395504
5824788,0.8656893339936618
5012265,0.8756926116418908
6378865,0.5109540974385224
2518057,0.5426494188826019
9162469,0.5615102190570112
5939753,0.5274721571579791
8175541,0.44051052585606654
4690556,0.9144174150970529
8546423,0.42398062864118846
3724716,0.5792809253239424
9274838,0.6610298583614902
9572069,0.6507905326364253
3571296,0.6643106888130678
9086478,0.35595026905566823
8558473,0.4687414045374606
6571341,0.8779694718900821
5645205,0.5118418055499424
6446358,0.6522888707122884
1804607,0.8773141756229347
7466996,0.5288282451556898
5647140,0.8102707402443663
3545212,0.4291815174885721
3279244,0.26052794735314383
2032766,0.36062474210487083
5499597,0.4079224824645878
9126384,0.7286603215572265
1607230,0.4605866419548486
2918171,0.4782121966946761
2724287,0.5240330104629298
5066575,0.1457819400469917
8905011,0.5317716666981118
5376901,0.5324507173161588
1136689,0.6253467399984938
6848675,0.46553971934991334
8685095,0.021805226578397605
6511697,0.6716000373729998
3394969,0.30414503058372144
2265879,0.41225132666217673
3477547,0.951957755367422
3035007,0.5248080285957348
8152914,0.8937569445705551
1548656,0.5867355126583127
7074170,0.3937648152880794
1996917,0.4846257887738118
9648590,0.34809798400366804
1790744,0.44088551142359933
4746938,0.4460084984650542
7105727,0.5261739094991609
6443996,0.6080893616947369
8532681,0.8306063506061478
3241800,0.9117151096714885
2228747,0.29223240869708855
7434168,0.4486853943718936
9912189,0.6686319007001414
4416616,0.4908494108485111
7657607,0.47653387644294254
1944628,0.8471643501100248
1520549,0.4715542099040184
9269243,0.5027727998887722
5076859,0.5528012691427836
3599252,0.7822082519600437
4501263,0.5362320285504394
2115620,0.46168294863132464
8043152,0.47904399218546906
8144150,0.23631538406362812
7648711,0.36797857091051506
6260090,0.520988043445091
3964433,0.389070467791367
1189535,0.5198704072797066
7468118,0.6341451907361572
6350081,0.3334551411156049
5445085,0.429477854592605
2384571,0.28000547548138405
1313381,0.5644651274369703
2783641,0.3797048855800748
5840078,0.3855436934759805
8281046,0.6424523851348262
6710231,0.2713344364357131
3258541,0.3566985698430161
5884299,0.5329124714269902
9189623,0.5108055892908573
9782127,0.5233742544210315
4650494,0.487060107527433
8665835,0.363977501069562
8879177,0.5337074131314967
3634045,0.45815546923361417
1544690,0.8492702322854035
5785194,0.909903879248165
1537151,0.5111321187052594
3097857,0.6462055265801417
8586262,0.38136420325770326
4867674,0.8128261925746348
8416539,0.3937759145944967
9027047,0.4911632351312995
5848053,0.6445816179846394
7827104,0.7798597784891178
7290251,0.8214842526754593
6837316,0.4109467876099056
4276867,0.4308043541367912
6614950,0.6177836567783708
7287154,0.6787864374841596
8240610,0.48600513800732015
7793336,0.47752674374372184
6323285,0.4552087344474761
4009419,0.8127340776589905
6226933,0.6148501435520956
9550201,0.5863014759596797
2379635,0.5451847755900582
7829693,0.5138788279438863
1455352,0.3678119937181896
8336987,0.8973092604988502
4945846,0.16510651109143437
6957656,0.5116455336791322
4610357,0.8999103468727089
5262102,0.783183432683241
2650917,0.6855851808147535
1461043,0.3206612289304344
5538909,0.4292445815043011
9764523,0.4826594232164489
9656955,0.6140615631272759
1392780,0.78620491782234
2515581,0.5362688819009582
7303768,0.4528414986756813
3877558,0.8873288484862751
3375793,0.16188983659829229
3785660,0.4764825492887504
1784015,0.7573682004990314
4904215,0.49063175263320935
6917577,0.5558036238537455
4712150,0.5465992037691045
3652392,0.3042402068265311
7177258,0.4579754356758281
6319439,0.5440780575932139
7039200,0.8508633963303287
2525167,0.9373065506087006
3266308,0.5149887644350344
4721242,0.8499697678342525
3345520,0.3915385049139338
6466581,0.3187682873018472
7677042,0.869458418333228
1676221,0.8264855356353599
6753015,0.4238934973413202
1735920,0.6889878834598239
8169578,0.6592739292689218
9298598,0.5111803029784598
9544016,0.5096472012685266
7593214,0.5255893006506418
1483696,0.3588383304965709
1211668,0.45012632645403494
1758603,0.6641224408941343
4875562,0.4994398362026414
5455970,0.7102177249552801
8671617,0.5929117811126896
6023634,0.37420337674455556
6360169,0.9255896633590358
9419768,0.5248230721328567
6695191,0.5379723095851237
7103758,0.3898727352126179
8469625,0.08103270020529275
1574541,0.5266596638395802
3813598,0.4120800752230444
6624509,0.6508104951908807
3177728,0.5938906616285651
1179622,0.42939426509509093
5845387,0.4554861702254974
3372021,0.472110426462376
6678672,0.43480405601611666
7386116,0.9065256345804368
4587164,0.8358238227747474
7822900,0.6083036348610816
7466648,0.5696677088665878
1637477,0.54226431025672
9314587,0.09113400949701773
1337619,0.07639356061906963
9443936,0.4196376819902511
7609568,0.5508406941272831
5184481,0.8132949715658682
7641509,0.6764043086627307
1828745,0.5615474774184548
4093200,0.4812872084918639
3256360,0.6986655385553338
8425912,0.3531303461931693
9347857,0.5190989174529836
5338757,0.25462893417704696
3446697,0.6292639290008154
8808509,0.3128809033189925
6611312,0.7868818929559126
8566655,0.4688944550222971
4013622,0.31623437867546056
4086720,0.8112091096463938
8852733,0.6247400703245078
6619143,0.6826883397619311
2490619,0.42090936465748285
7599132,0.6411656362212874
7277754,0.46119950230647444
7021153,0.46832534500920564
7563251,0.573417700260099
5103841,0.4901993345264044
5114095,0.46623585909310206
1235378,0.585236695017999
6749393,0.4726693535455942
5950290,0.7894418129460932
7133959,0.7824725634395538
4721130,0.8596000532141547
6603568,0.6862710677421782
9616589,0.49526702681024215
5914587,0.49975727139590664
5606094,0.4488312172498826
1939790,0.49227147538523275
7967870,0.42200713278531204
7905470,0.5773672245734612
8378932,0.6924425677091345
1770519,0.43484535199404484
1438186,0.42851164550017995
8430934,0.4185840430392717
7016933,0.5268593620641581
9777521,0.5269867683257587
9674916,0.2318509051674585
4480787,0.4851276148474026
3623397,0.5124482120931393
3120440,0.5571427028252193
3593142,0.2166133323497527
2389098,0.5267649008489725
6566870,0.9688356708917891
4302012,0.5700013150656861
8854043,0.18908559310110795
3513373,0.9438499415344284
3542574,0.5080742990266661
1848202,0.33219366072502887
4457515,0.45019345686154566
9685547,0.905651081218459
5571915,0.18910793904962542
6483765,0.46374450928763644
7898696,0.4352929014888083
9299910,0.41312106432593526
7219892,0.3358523813055271
5035257,0.8699488740737003
3297141,0.5211088698645585
2993809,0.43911585024528993
6550064,0.030200232037123527
6335044,0.4561269594950788
3518833,0.44779933489541857
7721247,0.507260888068109
6108919,0.15200374009457893
4280530,0.56537246562017
9838999,0.6470227489422531
7828477,0.10662916879421198
7593227,0.6034471005629245
7714508,0.845042507858413
9312152,0.8866904366117687
6594741,0.5597126018906536
9933391,0.8571727049782779
4417278,0.6395048862067858
6727204,0.506694126269175
7803309,0.49916123798202444
8252852,0.5770548121832414
6290238,0.6156676338908005
8980085,0.5793254107364973
1941694,0.5300779052468636
1214919,0.5466073053459436
6245373,0.4342645121964804
3059507,0.4191904137155906
8509847,0.7314292205116143
4603042,0.5332506243569901
7133564,0.3770511455213268
7833910,0.13283718276241835
6288714,0.6580271265609628
4240188,0.5527756610030947
3450577,0.6770838850642631
5666862,0.45001378710689605
9035712,0.4416008577151775
3845221,0.4849192346835912
2649682,0.8827156731651409
8479511,0.5119825723789618
1936332,0.6573705711226429
8707525,0.6186229778501637
4865587,0.1367330119089912
3702727,0.29171354100763086
2164286,0.4116589119477043
9374391,0.6039273943303428
4876248,0.8300705186403463
1324574,0.6453058132714437
3372356,0.8132940307035532
8177323,0.7934948681853619
5975792,0.48465095540952946
9531861,0.2780188566107232
7645639,0.42741370274381657
2028383,0.2279077875768455
8416067,0.790585806396116
6907286,0.6717677569606384
5301350,0.2652571279075753
9732127,0.454329754171355
2084570,0.6278205250922984
9167458,0.5129880158766992
6394272,0.5179948748901664
2847214,0.4593016953291286
3360815,0.20104397610468488
8210948,0.6745306163030743
9718365,0.5016431589345063
6100535,0.7641707351949723
1315268,0.8037442172905973
7604038,0.6293021231977446
8831574,0.3747104768315849
9518367,0.43811755430957955
4306092,0.0535513889682845
9647793,0.9103781638071626
9369093,0.4208615860854801
4571915,0.7934587835189507
5323659,0.880309612505187
