Entry_id,e_signed
4327194,0.45751077
9826225,0.45375347
2231863,0.45568505
3780822,0.6505021
7660326,0.39333874
2580721,0.49442917
5190277,0.8126845
6652320,0.6312478
5383035,0.7419335
4591387,0.6357273
4433665,0.7659427
5761192,0.74947786
8572331,0.71240485
1964873,0.5869091
7378272,0.8965158
9412285,0.5275187
1838949,0.5362244
9867349,0.6473694
5746463,0.51026803
9143865,0.7719785
3984909,0.60038847
2253739,0.5378028
8823941,0.83213425
7745980,0.7014232
3395537,0.38313648
8774000,0.42927098
2239876,0.6016272
1654420,0.38326317
7010476,0.8845627
5832254,0.6009193
7642433,0.226255
7792250,0.39128757
4314416,0.3817832
5446751,0.31686252
4743890,0.42927098
5023159,0.4536942
5539227,0.5145986
2708666,0.56839806
6025606,0.8321649
8481549,0.8555905
6327984,0.464049
5694167,0.552473
6669964,0.28199765
7798750,0.66455996
9533410,0.48258576
1905867,0.4341922
4694254,0.42927098
5413897,0.4573458
8305984,0.44314536
8819329,0.7711584
5605121,0.74533826
7658216,0.45615396
8056220,0.43510643
7576927,0.42927098
4816809,0.25786647
9240098,0.34263298
9927335,0.42927098
3046666,0.5526954
5698441,0.18424153
7846122,0.56635916
3855669,0.7566354
9929029,0.49390176
1120829,0.800425
9115608,0.7212038
9181475,0.8620012
1300412,0.260964
6487580,0.6203581
8146598,0.53411204
4909727,0.614297
2902439,0.95493734
7386875,0.72118545
4555937,0.7980442
2866553,0.5388254
4997990,0.7185496
8731891,0.5912397
8608125,0.5492283
4970325,0.4413593
6209498,0.88458407
1222005,0.49737883
6605275,0.6988781
5147377,0.4653784
8588942,0.35952458
3365494,0.86567533
7709095,0.57185507
9323249,0.622085
1410722,0.66233563
6923019,0.76244473
1251427,0.57707196
6181468,0.41132838
1484579,0.58314455
7978292,0.51748
9044620,0.3869878
6885627,0.71668804
8468025,0.56100845
2472222,0.6801976
6953585,0.5339992
8662405,0.51271003
5585001,0.50511503
5842992,0.8512937
2808974,0.5549332
8061126,0.499812
4793832,0.747631
6989786,0.7499893
2029862,0.4714078
4235576,0.4453905
3828592,0.8882355
5703296,0.42927098
4733044,0.37159246
7101684,0.24793653
4179908,0.66041034
4275103,0.47729933
3626813,0.5524313
7308727,0.6768856
6128800,0.9456389
9276506,0.42927098
2720830,0.043088727
2829726,0.42927098
3976715,0.7439162
4651021,0.42927098
2224386,0.50149643
7985882,0.31606615
5865750,0.42927098
5326986,0.60880756
8767287,0.68540376
7844306,0.49390283
8601043,0.44522116
3471644,0.64966303
1490233,0.7753109
2152489,0.75946945
6735784,0.8441484
5046002,0.680372
6948784,0.42927098
8762806,0.585782
6618370,0.6502886
1610043,0.8778625
6646360,0.50205106
6328576,0.3792503
8125913,0.43913904
5381751,0.40791342
1560973,0.47500578
8382605,0.59768546
1864241,0.29549414
6100557,0.37908822
4266598,0.86672133
9742389,0.32979298
2538298,0.31062192
8378134,0.5562291
5168228,0.8233137
2914686,0.58129525
5822893,0.5811585
6657937,0.64053065
4087689,0.86776036
9636320,0.7050725
2879788,0.44176605
8826219,0.85380113
6566290,0.45446232
1805462,0.5037128
3463185,0.38854885
4443674,0.34559283
9704121,0.42927098
5962028,0.49166492
7797358,0.66026455
3673854,0.3393732
2554104,0.62201554
1872944,0.7318426
2994545,0.43847182
2319813,0.86217046
4004358,0.6111633
5078392,0.4064984
1574037,0.48630756
8460546,0.5789264
5814665,0.39269614
8140661,0.42927098
1354305,0.47964835
2536551,0.437714
3925327,0.40797773
2545470,0.5079138
9844181,0.61538875
8445226,0.82484245
1286982,0.7547927
7351611,0.5818906
5482180,0.7021038
1478299,0.61243963
4643535,0.4649351
8627791,0.45899925
3202206,0.6873758
2877019,0.54712665
2009366,0.7043187
9544233,0.5811516
7069276,0.55653536
8637821,0.58684117
9432033,0.45720848
5649117,0.4986816
2749601,0.8273038
8757331,0.5222004
2011800,0.44580418
4411624,0.42927098
7749597,0.7066029
1318784,0.5189395
7435216,0.73694956
7426912,0.5093487
5071492,0.91740185
5633775,0.5376849
1466039,0.88322157
4618839,0.80451685
3953452,0.42927098
3916516,0.4759946
6885974,0.58884025
1747549,0.5113283
1321479,0.68505317
1832193,0.44049442
9395993,0.5221518
3521295,0.42754877
6901654,0.56218946
6871017,0.87599874
1275697,0.4375425
4718390,0.5258433
3509387,0.44582704
7747550,0.42927098
6239348,0.57368743
7381766,0.5787283
5377742,0.53267956
8512913,0.53337306
2025280,0.42927098
8105777,0.42927098
8989599,0.6118468
8090737,0.95793283
6313594,0.48622257
2266723,0.42927098
5909574,0.6798768
9330683,0.716626
6348989,0.42927098
8685795,0.7072092
4055543,0.42927098
7021115,0.6559364
7751369,0.42438594
6907654,0.37866798
3733763,0.5707203
5719374,0.42927098
1641742,0.6800475
8548648,0.5452595
9223652,0.6179894
5515469,0.43304756
4598011,0.5128316
2299619,0.57080066
8120205,0.42843285
4415490,0.7692573
4843370,0.625817
5689154,0.9082079
7061450,0.42927098
4184298,0.44641858
6425625,0.7913652
1187019,0.5229905
3415382,0.42927098
2637169,0.6404959
3182177,0.6305386
8977737,0.5598737
4930385,0.42927098
7487984,0.6266805
6746938,0.48004144
1946414,0.70774496
8647028,0.42927098
3158435,0.5385454
9003791,0.74005336
5905026,0.42927098
3012598,0.8079372
4717997,0.42927098
3414739,0.73262733
7427539,0.4917415
8915972,0.678487
9650932,0.5938364
6511054,0.5392913
1622406,0.64054954
1542750,0.59505206
4354926,0.38989076
4890341,0.88713664
1508828,0.4480905
3183130,0.8489061
5447073,0.42927098
5140642,0.42927098
1813847,0.5992844
9217874,0.5085779
7209421,0.6046945
3128027,0.54178256
3640482,0.41310588
2866321,0.918634
3743437,0.3297274
4768745,0.8766857
1641306,0.6448939
3297501,0.3036578
1374607,0.8233856
6097690,0.56437117
1944227,0.45332748
3293323,0.84176576
3441682,0.39663157
6921900,0.74812776
1386740,0.41567177
2256209,0.7724248
8445919,0.55704635
2158059,0.36165166
5673951,0.6625692
2145276,0.5930746
4449625,0.42927098
5462965,0.4750274
7178457,0.8046272
4985148,0.7278521
4145119,0.025907924
6061458,0.83555174
6971789,0.39653167
3665219,0.5811776
2207438,0.62218374
4973073,0.51114684
9152011,0.5648266
5049811,0.52856106
7704173,0.5356726
3957272,0.5603916
5808120,0.55647725
5092811,0.76247996
7617639,0.6313058
1280377,0.6051329
8259739,0.4447637
8716872,0.49832022
7351911,0.44246033
7615872,0.4564385
8480082,0.42927098
2084990,0.73897946
3851658,0.7345516
6610811,0.7158641
6402890,0.6170198
6953849,0.5939126
9564087,0.6423462
7867724,0.28158697
4499912,0.5846864
8110979,0.4799829
1381817,0.55087936
3419410,0.45476988
2233659,0.34489313
3197890,0.62349164
2196868,0.47781456
9198452,0.35657054
7492928,0.42927098
4417596,0.7891651
5299054,0.31472087
5324499,0.42927098
2683149,0.45703554
2299591,0.29494944
4654861,0.47796857
9108610,0.6885098
1215813,0.25608543
4230330,0.15062195
8537602,0.4826991
2063191,0.46912244
8870680,0.45521533
1202336,0.46473542
2097515,0.68183947
3606286,0.952521
5815563,0.49597836
3911209,0.35529625
5224830,0.72128206
8254245,0.339928
5087924,0.3243285
4770005,0.7765752
4425284,0.6105028
4147809,0.91779757
7109798,0.6021842
1803166,0.59213877
9983201,0.5068805
6710646,0.8687515
2649651,0.6924283
4846739,0.71228874
5312494,0.45900887
8895745,0.6631237
3915983,0.53954583
4594516,0.1441676
6963953,0.6808274
8228375,0.7438027
9784714,0.8297204
3985988,0.41970432
7013144,0.42927098
9830485,0.29938012
6750916,0.7811525
5375926,0.51205266
6064549,0.6329233
6425551,0.5301422
4485695,0.64048105
5174213,0.42927098
9619725,0.5366762
9562161,0.18793601
9393758,0.45026925
7872793,0.54180735
4393171,0.5997061
9641539,0.48445237
8617295,0.6154126
3904900,0.43273994
6205415,0.3194452
1838332,0.7936756
5080572,0.43235403
5737514,0.7704
2847888,0.72767746
8317023,0.49894956
1148010,0.5580917
7562755,0.20181787
4061217,0.5381871
8657863,0.5288953
6800342,0.67543805
7407475,0.37771246
6265870,0.80455816
7537970,0.68318444
4493396,0.5253138
7431194,0.9236946
8971694,0.54103464
2956325,0.7351219
1308032,0.46325245
1388523,0.51434636
8116324,0.57767123
1127568,0.5307365
3528155,0.72968215
5199597,0.53291523
6576853,0.5085244
6675326,0.7123973
9137410,0.68636274
9773733,0.6247693
7247056,0.42927098
1812343,0.45765167
9400345,0.40116164
9844027,0.85281014
9953275,0.4867736
8115866,0.47988504
3527435,0.76168954
4997778,0.06369156
4578652,0.25554425
5565571,0.5446095
9394121,0.78836817
8107893,0.74201095
3554228,0.41086996
6419235,0.46824223
3189985,0.7670336
6269380,0.81815195
2411442,0.89216554
6165877,0.77674216
8625906,0.4835028
7844830,0.75671285
6875138,0.6486788
1232919,0.5895965
9501701,0.5002654
2853213,0.42927098
6955985,0.4922325
6400621,0.7532886
5203927,0.42927098
7478909,0.42927098
9935920,0.8365006
3751567,0.6568702
8555673,0.5297206
4392299,0.84558076
7323052,0.6248309
6923000,0.16082087
4151307,0.59630895
2465260,0.53622407
5432413,0.80223376
2190162,0.5605698
3456524,0.53307134
6324649,0.74964964
2352191,0.5601274
8540437,0.63399404
5775460,0.048261724
9745319,0.35138628
4342792,0.63424677
6422517,0.43176487
3906501,0.816687
1521863,0.5125438
7167870,0.6152296
8799270,0.4363127
5815430,0.52890766
3625257,0.6863295
4152465,0.59482574
4181597,0.5036274
3365529,0.6062471
9420783,0.6432499
2305184,0.6153651
9031307,0.48511177
4753613,0.42927098
6206830,0.503948
7567791,0.5037197
8185676,0.6670143
4800656,0.60689795
2937569,0.77549267
8702556,0.42927098
8242354,0.57089406
5833373,0.70907867
4703452,0.3292141
2232065,0.72175306
9311290,0.52339244
1372685,0.3009336
1225954,0.36271045
4777056,0.60451216
5818129,0.42064834
8575369,0.888214
3077952,0.3477516
7727800,0.5436451
7198619,0.42927098
5333046,0.82602966
8940164,0.5724827
9252225,0.45357427
2698640,0.43980792
5585130,0.42927098
2093300,0.5443912
2526829,0.72486645
4524738,0.5119172
9027799,0.5495583
5859688,0.45622334
3104345,0.35243675
5206048,0.40114117
6864555,0.6156717
2344973,0.4690126
3395759,0.7999867
9837617,0.42927098
6467652,0.86325544
8139132,0.63472754
2693184,0.7641919
2831871,0.42927098
4827111,0.42927098
5382253,0.6800741
3759579,0.32329246
2182466,0.46444064
7282091,0.84488493
2291333,0.6411814
8099082,0.68627477
1964402,0.43696213
7817336,0.42927098
2470048,0.52331555
6664423,0.6752907
9483853,0.4508039
6318588,0.2459558
4674244,0.4569881
4062222,0.87990534
4012381,0.81161827
1283366,0.7028553
2594424,0.7570346
4362306,0.64829963
9705555,0.74087626
8662234,0.8252216
2384618,0.5031441
8432398,0.49590155
4862652,0.50887686
4487729,0.70861256
3555927,0.42927098
4924737,0.3021081
4124160,0.5228682
6648984,0.37694973
1642495,0.5693763
1970320,0.31891084
2278428,0.6340181
8071065,0.6908975
3874357,0.51035184
3699692,0.83515465
4920019,0.42988288
6033929,0.78197575
7469322,0.40530363
8564430,0.8340736
6186678,0.86972356
2689700,0.6415816
5317774,0.7672115
8070941,0.80442876
6979009,0.46859008
1380225,0.6880151
8981871,0.42927098
3075940,0.78620213
5172207,0.58583987
5607120,0.44093707
4316401,0.42927098
8120132,0.78327274
7965172,0.50585896
9324001,0.33954012
8869723,0.42927098
6788497,0.5244323
6992272,0.45389095
6059315,0.91852504
4826778,0.48621336
8161361,0.352085
6808469,0.5592885
6482814,0.26612234
9089139,0.48793107
6275763,0.42927098
6019935,0.7379241
9725877,0.42927098
1155624,0.27993634
4315875,0.45341605
3968877,0.48087427
9149272,0.84992194
1241952,0.38131338
1180061,0.62169933
7390643,0.4126794
9286350,0.8512531
8403179,0.5853353
7992907,0.37864432
8238642,0.3233539
2721037,0.770045
6280167,0.6975583
3957348,0.6018357
8539746,0.28233865
7208611,0.7294395
3049754,0.638104
6431798,0.42927098
4561216,0.6248196
8519683,0.6313029
5027825,0.83124727
4509004,0.6168928
6919431,0.4238087
1713229,0.8667908
8202191,0.38822407
6198882,0.6412957
7859367,0.47343722
7172789,0.42428744
8406151,0.42927098
3659612,0.5764331
9126419,0.4506273
4750406,0.3819794
8795793,0.3185048
6161387,0.8623668
9330611,0.5061935
9319447,0.5118455
5401915,0.3530943
8539076,0.8623976
3851215,0.8413875
6111295,0.40924928
1559668,0.5260445
7786438,0.22719376
5474804,0.4142169
9055772,0.578507
3387831,0.6631876
1889641,0.5665708
9460976,0.63609487
6623850,0.42927098
1606388,0.5609025
2146506,0.9331505
3964565,0.6051836
8339497,0.4346464
9127934,0.5705337
3971890,0.4399402
8255720,0.49920675
4648395,0.80365974
4419380,0.20357695
5325013,0.57075477
4395992,0.4841049
9174734,0.21658
6381076,0.560138
7176306,0.3344207
7987284,0.73544544
8786069,0.44917068
4379912,0.72858375
8890830,0.4353918
5301985,0.4540523
1547205,0.49344286
8946659,0.6443725
6801342,0.5414027
3368645,0.44182435
9498274,0.46131125
5624552,0.48864767
9176879,0.65224206
2953280,0.6897976
1332546,0.68296516
5824788,0.87803143
5012265,0.9299274
6378865,0.42927098
2518057,0.59493595
9162469,0.58588153
5939753,0.53187215
8175541,0.42927098
4690556,0.89811486
8546423,0.42927098
3724716,0.4394254
9274838,0.79300016
9572069,0.60766244
3571296,0.80962324
9086478,0.42927098
8558473,0.53460854
6571341,0.7761523
5645205,0.5453705
6446358,0.78547317
1804607,0.7809063
7466996,0.6984849
5647140,0.8581973
3545212,0.45167512
3279244,0.37737125
2032766,0.4741368
5499597,0.4820013
9126384,0.7206052
1607230,0.7596193
2918171,0.44689164
2724287,0.4454295
5066575,0.31628615
8905011,0.6041622
5376901,0.5623099
1136689,0.60979295
6848675,0.5199892
8685095,0.08358456
6511697,0.6924458
3394969,0.36337885
2265879,0.3320961
3477547,0.9004661
3035007,0.59088767
8152914,0.8190755
1548656,0.62546
7074170,0.46628717
1996917,0.33026367
9648590,0.33771837
1790744,0.5105339
4746938,0.63165444
7105727,0.5512464
6443996,0.64672375
8532681,0.771369
3241800,0.90720755
2228747,0.30843976
7434168,0.4710038
9912189,0.71682465
4416616,0.43064165
7657607,0.5749325
1944628,0.8939638
1520549,0.4649815
9269243,0.4784416
5076859,0.562834
3599252,0.9047141
4501263,0.45076755
2115620,0.6499786
8043152,0.49352875
8144150,0.5164726
7648711,0.42927098
6260090,0.6261184
3964433,0.34243926
1189535,0.59830105
7468118,0.7262085
6350081,0.30397826
5445085,0.42927098
2384571,0.22477858
1313381,0.5109547
2783641,0.42927098
5840078,0.35665295
8281046,0.6293279
6710231,0.42927098
3258541,0.42927098
5884299,0.5685392
9189623,0.6966322
9782127,0.5482874
4650494,0.5071703
8665835,0.45964897
8879177,0.5716704
3634045,0.42927098
1544690,0.86979467
5785194,0.9086706
1537151,0.42927098
3097857,0.62461156
8586262,0.40489304
4867674,0.86998403
8416539,0.47597554
9027047,0.5962077
5848053,0.6564139
7827104,0.8625808
7290251,0.8569596
6837316,0.50945723
4276867,0.27890375
6614950,0.60469866
7287154,0.7031082
8240610,0.37225458
7793336,0.46554026
6323285,0.5240196
4009419,0.7657751
6226933,0.62727475
9550201,0.6226492
2379635,0.48304504
7829693,0.5445003
1455352,0.27549684
8336987,0.88583153
4945846,0.22234192
6957656,0.81805193
4610357,0.79829466
5262102,0.8914791
2650917,0.32388762
1461043,0.42927098
5538909,0.4187457
9764523,0.57317775
9656955,0.646348
1392780,0.86831486
2515581,0.6012485
7303768,0.5573558
3877558,0.7953657
3375793,0.43673304
3785660,0.41353673
1784015,0.661141
4904215,0.4777043
6917577,0.5838115
4712150,0.69879216
3652392,0.57339853
7177258,0.4469017
6319439,0.4945663
7039200,0.872981
2525167,0.7707061
3266308,0.6298775
4721242,0.71318233
3345520,0.42927098
6466581,0.38830155
7677042,0.87829745
1676221,0.48820126
6753015,0.42927098
1735920,0.7774415
8169578,0.58180726
9298598,0.5125208
9544016,0.71652466
7593214,0.4942489
1483696,0.4582307
1211668,0.45586738
1758603,0.7186385
4875562,0.42927098
5455970,0.69960636
8671617,0.5937987
6023634,0.42927098
6360169,0.9471506
9419768,0.45887387
6695191,0.7609078
7103758,0.58643514
8469625,0.38326156
1574541,0.508891
3813598,0.5000229
6624509,0.7240368
3177728,0.6517332
1179622,0.42927098
5845387,0.42927098
3372021,0.60236806
6678672,0.44718558
7386116,0.8433672
4587164,0.8141661
7822900,0.8115005
7466648,0.50747025
1637477,0.35721397
9314587,0.6494841
1337619,0.529366
9443936,0.5434038
7609568,0.6885934
5184481,0.75981855
7641509,0.7937845
1828745,0.48523897
4093200,0.42927098
3256360,0.3207904
8425912,0.42927098
9347857,0.42927098
5338757,0.32244122
3446697,0.53002936
8808509,0.27354637
6611312,0.84508485
8566655,0.5269033
4013622,0.4128922
4086720,0.79346293
8852733,0.64101017
6619143,0.46590418
2490619,0.32223305
7599132,0.7602804
7277754,0.30081084
7021153,0.42927098
7563251,0.75409776
5103841,0.43827763
5114095,0.42927098
1235378,0.72717357
6749393,0.58063996
5950290,0.8310957
7133959,0.44851214
4721130,0.9196766
6603568,0.70067567
9616589,0.5512693
5914587,0.5457108
5606094,0.32869786
1939790,0.5548886
7967870,0.40419754
7905470,0.5262331
8378932,0.7424289
1770519,0.42927098
1438186,0.42927098
8430934,0.37633806
7016933,0.39350182
9777521,0.6166865
9674916,0.32095844
4480787,0.503948
3623397,0.590144
3120440,0.5836027
3593142,0.42927098
2389098,0.5848568
6566870,0.9552564
4302012,0.66324306
8854043,0.61107475
3513373,0.8953085
3542574,0.6620059
1848202,0.44590655
4457515,0.6176296
9685547,0.88607067
5571915,0.2010357
6483765,0.431755
7898696,0.4123544
9299910,0.48832944
7219892,0.37548748
5035257,0.6544129
3297141,0.42927098
2993809,0.4218531
6550064,0.26124543
6335044,0.6009681
3518833,0.65028167
7721247,0.68682694
6108919,0.37890148
4280530,0.6670237
9838999,0.6362316
7828477,0.16414937
7593227,0.5874927
7714508,0.7538287
9312152,0.85917324
6594741,0.63703674
9933391,0.90983266
4417278,0.71103036
6727204,0.64926165
7803309,0.46705642
8252852,0.60019356
6290238,0.5844348
8980085,0.5682274
1941694,0.6848504
1214919,0.5001645
6245373,0.606346
3059507,0.49913573
8509847,0.82241946
4603042,0.5360884
7133564,0.51187545
7833910,0.26561058
6288714,0.8031582
4240188,0.72590375
3450577,0.59839463
5666862,0.7886223
9035712,0.5572838
3845221,0.2950367
2649682,0.80396944
8479511,0.46084437
1936332,0.6497624
8707525,0.67563987
4865587,0.47452947
3702727,0.5244003
2164286,0.5349604
9374391,0.5884733
4876248,0.62484336
1324574,0.74991524
3372356,0.74586093
8177323,0.8767686
5975792,0.68327886
9531861,0.29629502
7645639,0.34886035
2028383,0.42927098
8416067,0.8336112
6907286,0.6855359
5301350,0.41440353
9732127,0.54388756
2084570,0.6732474
9167458,0.41059303
6394272,0.42927098
2847214,0.42927098
3360815,0.4975393
8210948,0.7215958
9718365,0.5485257
6100535,0.9463191
1315268,0.8343197
7604038,0.68160856
8831574,0.42927098
9518367,0.5540493
4306092,0.28153428
9647793,0.8316891
9369093,0.42927098
4571915,0.8939949
5323659,0.743123
7222709,0.7690902
4068114,0.5064421
6112699,0.36020556
6787487,0.41722855
9907719,0.6765521
1795521,0.32739818
8644565,0.48111215
4629324,0.7926361
6107418,0.66225725
5691403,0.42927098
2024060,0.92363316
6482243,0.41626498
6816916,0.8182199
5763620,0.4924633
5443114,0.4172193
9913581,0.55076706
2150091,0.8676682
2808462,0.52392507
7886818,0.5669297
1639848,0.48798552
3476091,0.58633584
2915478,0.97207034
8292376,0.5268881
8289769,0.6803288
3312482,0.3282747
8406795,0.9385541
9633587,0.49454245
7729243,0.42927098
6606870,0.737382
3596244,0.58264446
6381064,0.8734921
3548268,0.8851678
3016174,0.5626726
9616046,0.5821407
8678316,0.44692415
3478313,0.5193841
5706646,0.85919255
7391641,0.8573355
4201500,0.31346342
5621140,0.42927098
8242920,0.3464148
6106586,0.48857108
4653685,0.6350863
5919543,0.5283714
8681377,0.4380284
4915566,0.44062003
5540874,0.61902446
9361709,0.29385948
7695012,0.65067923
3924027,0.35088363
8965704,0.7016864
5093297,0.62800133
9669062,0.5579833
9096313,0.7008111
8812182,0.8325756
2567885,0.88726324
3159692,0.65517515
6129091,0.8492952
1839787,0.63376915
5768064,0.49190477
4878887,0.48084143
6148527,0.69768643
6052746,0.3393247
6963296,0.49764997
9462404,0.89139956
8108857,0.4750381
6837666,0.5700418
8584054,0.46856007
3610871,0.6405833
8390906,0.92564255
9947716,0.74936914
7107217,0.42927098
6248402,0.42927098
6715685,0.39417455
7079132,0.77504516
9831207,0.8830716
9631643,0.59736496
4810832,0.3632296
9993348,0.51156557
8165919,0.8307703
5940756,0.31217948
8322111,0.4570553
4900534,0.42927098
9421600,0.51802856
8216876,0.45529577
9135443,0.44319016
8570435,0.60046047
8282865,0.88610333
7837405,0.4289196
5675721,0.90413684
3154987,0.8888832
6940816,0.42927098
9985217,0.42927098
4386382,0.84547406
8099444,0.8311987
2635289,0.4558627
6069271,0.39791507
9034542,0.87815803
7226441,0.5891074
4624347,0.4573502
8236308,0.42927098
5443341,0.78269225
9426675,0.7967456
3224993,0.80166376
7410891,0.8004765
6739041,0.78718245
2286495,0.9228252
2308104,0.5590949
7574577,0.66476864
9506831,0.58638704
4039809,0.6878692
4104969,0.6451881
1775957,0.5678532
9750484,0.5357492
4483813,0.62775403
5920614,0.2828243
6384995,0.64355946
7899853,0.6663684
8924965,0.4912706
3472251,0.7410194
4979982,0.42927098
7203479,0.6855845
4963225,0.4688159
8634474,0.92712164
9886522,0.6139702
3550367,0.724708
8415953,0.42927098
7941271,0.68289846
9892979,0.3340666
4689791,0.7393289
8888285,0.42927098
1655019,0.5886961
5556304,0.42927098
9536687,0.57882
6014383,0.37870923
7331917,0.28174555
3684688,0.38691735
6059655,0.34301642
7675708,0.5542917
1298532,0.46179542
1423302,0.6865378
4249806,0.5688167
8580582,0.64066434
6210273,0.5541254
7554269,0.4620908
5861572,0.42927098
7450988,0.78334665
2831672,0.5916443
3923357,0.7615567
4494363,0.5775925
7952144,0.35210258
9313615,0.68770653
4073061,0.38606164
6395463,0.35241482
9845371,0.8691262
4039812,0.8464644
7903783,0.95376027
2138633,0.5780172
4321839,0.5820361
6677378,0.56731015
7330027,0.50385344
5785873,0.45323026
5609359,0.5787522
2100726,0.58276397
5469125,0.5756573
2776255,0.52568793
4305951,0.34699154
4036626,0.31855747
7066800,0.5145771
8680967,0.49298805
3888727,0.3405522
1751368,0.5085122
4138247,0.75081086
4150601,0.69818264
5646595,0.73605174
7114099,0.7447295
3277880,0.42426476
8696244,0.6112224
8590812,0.687476
7553567,0.9507784
7770690,0.7589223
8139611,0.42770183
9138922,0.23907
5905987,0.4589587
5468613,0.8673723
7840213,0.8250771
5499616,0.42532992
4513269,0.65363055
3954746,0.7041953
3422707,0.47501177
9292170,0.62421286
4444885,0.8703878
3403482,0.61621433
6768324,0.5384815
5832485,0.6055804
8516907,0.3982621
2733787,0.9254741
1686118,0.22559953
1512189,0.31736186
6675777,0.46647117
3092407,0.51479197
3833065,0.66837114
4623842,0.4183851
6006548,0.92249084
3802675,0.77553827
8665204,0.6773004
2462700,0.42927098
3805839,0.8839744
6629348,0.7508992
3894668,0.6604768
8781251,0.4332992
5012417,0.09165562
1529034,0.20989
5965663,0.42927098
5104153,0.4480472
1871260,0.532034
3226386,0.2778479
3320726,0.5464345
7585483,0.62683356
2173846,0.45050117
5091131,0.3664814
1955161,0.17798327
1775858,0.7690778
4791788,0.4432408
9714091,0.42927098
5969674,0.66446537
7581951,0.8750357
1232302,0.6641913
9438499,0.69301265
9610861,0.42944154
8863551,0.7036579
6179413,0.36345854
2633781,0.40273854
4011729,0.65495175
9637777,0.4806338
4663493,0.42927098
6245682,0.55083394
2481082,0.4846884
9271797,0.42927098
2641806,0.258583
3379832,0.42905766
8697755,0.6192841
5983696,0.67921585
2383093,0.81831414
7610919,0.61525035
7807379,0.43647385
9145719,0.617211
5038981,0.31633842
2757193,0.70466435
6103799,0.54821825
9467042,0.6009252
3886778,0.5814176
8890257,0.24871638
2876597,0.5862204
6733874,0.87624633
1430582,0.8101864
4928031,0.8466466
1690461,0.3536219
7020738,0.8184707
9496499,0.2424559
6308666,0.53427935
1793293,0.7795405
6716829,0.42927098
2288399,0.93499273
2689240,0.3897606
1184533,0.91155577
7648206,0.3524599
6847835,0.5172854
5885769,0.60471624
1416540,0.7623226
5499648,0.6909757
4977052,0.55988795
7444455,0.29610628
6687908,0.4346332
7655481,0.51755136
7140953,0.6093734
6822866,0.89527035
8426042,0.89870685
2109503,0.6053133
9572557,0.44861352
9376015,0.2564299
1891870,0.42927098
9095770,0.70532
3434345,0.42927098
4451179,0.35135707
9093624,0.9107946
2514689,0.38518092
2966552,0.50775373
2497560,0.4241832
2392905,0.2991247
5366213,0.28336418
8954783,0.65702605
4344873,0.6179854
7159877,0.37829652
8037994,0.6224218
7671143,0.5507044
7037852,0.8979713
6567045,0.8450111
7566460,0.42927098
6316170,0.42927098
6943989,0.42927098
7465515,0.49242195
5733329,0.86763203
7544420,0.5044667
1361429,0.42927098
5268075,0.66194993
3114963,0.5388934
5978981,0.66187024
9749852,0.48971277
3493524,0.6503275
4219535,0.73565996
4216734,0.7524265
2958707,0.6358507
8534153,0.42927098
7395071,0.30100483
2852649,0.50369006
9743495,0.48783574
4007501,0.5388324
4809936,0.45047835
8497638,0.67652
8022814,0.6188174
2013912,0.5007998
