Id,Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel
ID_vi98x9it,0.04298448838224524,0.05278487382190214,0.0067960550887604335,0.014062608281071013,0.025730146562626746,0.5327767766468244,0.0654915911490305,0.028578112068150897,0.015905678693322687,0.018265887189161396,0.011226112611308386,0.06877872158511777,0.11661895471913306
ID_o3lhlnvv,0.043198234218805025,0.05264491213023067,0.006791879050720892,0.013918824334581095,0.025309813528380628,0.5331834775547722,0.06542797110205396,0.028767535268023652,0.015851380094140992,0.01831530541756436,0.011237636683870124,0.06899209787405289,0.11636093954145817
ID_h55amsi5,0.1697207061684381,0.03343257857697683,0.010936837037375479,0.01869599589249101,0.055182500424503116,0.12452409103086576,0.20803486274669153,0.03264919741036172,0.0725125188168916,0.0942205943194819,0.010255803396154792,0.06500745943101446,0.10482685269984401
ID_pky6pa0b,0.1643292734854881,0.03307063356442757,0.010913977999422004,0.01854544665427038,0.054981050399625184,0.12732400888305245,0.2171581464468415,0.032660158307832476,0.06554953585563991,0.09400739008413012,0.010343778423616057,0.06685536659705604,0.10426126105201089
ID_c4bk4m94,0.10256337970834058,0.006898938332064935,0.005058271004622272,0.009464938134620298,0.028146530584109326,0.7164183347106354,0.019775825333501217,0.017404550404730157,0.007443846392965706,0.012832196662240475,0.004729304741187873,0.02014712584939308,0.04911677844442085
ID_spqicunw,0.13942861219501929,0.04493918566208131,0.012455273305446893,0.16041803498615262,0.4663084552507418,0.012071305111399965,0.027493452626715487,0.015817624270825288,0.010958931054877165,0.021645036340875622,0.014112424580385384,0.06425835855365772,0.010093314490290784
ID_f7l96chn,0.07650290031215992,0.02152993237376708,0.0032556016416777516,0.010858402999980636,0.009835166696331402,0.5825538886175045,0.03805904727881589,0.008775038680614456,0.0036221914691981147,0.04976115253003584,0.004779256363074964,0.027995379351615758,0.162472057331443
ID_k1uaj1ym,0.07723419859156533,0.021607821710929065,0.003265548025549165,0.010838672713355754,0.009729356665298457,0.5804201119771575,0.03830791420563236,0.00886367249309098,0.0036361138581400233,0.05018655889449693,0.0047982003571570815,0.028254962592940858,0.16285688356090572
ID_iljmewrz,0.09520241141323052,0.025093057113350928,0.004654764481856185,0.0140969158782208,0.10304428117855008,0.025947227506935053,0.013957881211878135,0.022395330463664695,0.010780789931260257,0.05770887169403007,0.010360660784862188,0.5743733994133238,0.04238441246786313
ID_pm36remu,0.007847923505512215,0.010811984322860044,0.0017654953170503037,0.003651406106078354,0.005963396836036793,0.009563590092793409,0.9219985529515133,0.009428856200407919,0.0015865256114662857,0.0023345167531680757,0.001981291253469027,0.020030388138728917,0.0030360933301627857
ID_fy3iiiwl,0.007808883521549712,0.004054180314005156,0.0012759007158624094,0.0036557064228853933,0.9599773815873047,0.0031069141740445176,0.004479248295740403,0.004524734996453622,0.0024985945054700866,0.001732933628137557,0.0015425446884558376,0.0032634959354298464,0.002079514032139868
ID_vu5ya5sr,0.28718819531263373,0.018211690410927864,0.004089777426636013,0.0178034992227676,0.019003397043753714,0.0987038409627565,0.34233585810436745,0.007516202054482206,0.005314827604546213,0.0928414225243327,0.004662029556788653,0.060881432754245915,0.041447835915892246
ID_9au0g3qv,0.08213808446286476,0.02459817837461848,0.004169844743640862,0.011323233982429085,0.6655187566061623,0.020869859530409568,0.022091417938617353,0.007207085508587873,0.0065657281312702775,0.04783977292509482,0.003657604975184239,0.07768379250068243,0.026336661205346716
ID_p01qunsl,0.028247442800761257,0.007659863732127774,0.01248008575381502,0.007268314979248438,0.009149766670853689,0.3772330425534204,0.05669542992652835,0.007531632107496845,0.009211330814218193,0.02314859777259902,0.010860939060504832,0.029695179280103356,0.4208183762247035
ID_zqi8lti6,0.05125589220968897,0.5912966556184063,0.006384990998929597,0.01943420409072604,0.04040389852380772,0.02844820094679116,0.03899175299415948,0.04263384760967154,0.014200140933741808,0.06134532356864392,0.01664043090178728,0.05350896276577301,0.035455704938036
ID_vtdycfd1,0.07425325125001958,0.03684818503726327,0.010826338015333252,0.02395747069741734,0.05626266971811468,0.18394732924150392,0.32643231436213305,0.017295584865561604,0.021268285508470524,0.03228705387736707,0.009352814098028555,0.10617780214786629,0.10109091729280137
ID_qd7dgqor,0.22697957683789544,0.023377624745634783,0.005833791040466415,0.02952691477069754,0.4238146487451761,0.016980168278588254,0.039671660664138825,0.02618146401684736,0.01274273906691733,0.02365903792680971,0.006695333779374052,0.15364998684390727,0.010887083598096732
ID_o270qwh1,0.08894817016221027,0.013821675968458125,0.006471425580348604,0.0404887770002753,0.6820333483750805,0.00763254528157928,0.02484083002914827,0.018709601069082673,0.016061903218488646,0.01097044787436665,0.01127683733165608,0.07220353792889639,0.00654090674623342
ID_dyonsmqh,0.007598589074187534,0.0025497401999399665,0.0006156589765267773,0.0015440724041845771,0.0019273507408282284,0.010150011433911687,0.9479751721520395,0.0011211175846036607,0.0007014447805761195,0.018598391859565674,0.0007018501075155193,0.0028083997339280976,0.003708209991842513
ID_ugq7up8w,0.13831949845554492,0.0173958002476106,0.0036084562845646252,0.006469296620844861,0.11895849963064348,0.10942320312307582,0.026172849914984468,0.006950152348818388,0.004550459548480187,0.30276076269318297,0.0033251120305128733,0.02273815524374207,0.23932776205363337
ID_t8cib46m,0.0942921766819142,0.02488383296216666,0.004554299164967653,0.013979282383273997,0.10116981671350177,0.025658303906049812,0.013823608070788364,0.022117379810784224,0.010636947669068919,0.0570101236554002,0.010105491857809765,0.5801959274612084,0.04157281832436598
ID_6ldaoy9h,0.036295998658132565,0.4809061000318019,0.012396717830283075,0.02409561833033783,0.02897689484495202,0.09661731074404692,0.08547565789616066,0.03483826236558374,0.04569795171231668,0.01910407514873161,0.01674335249577648,0.04287891834757781,0.07597316422543736
ID_0ivttwce,0.03618700247038155,0.4828744707696433,0.012358859775581751,0.024027209555405826,0.02859287618025769,0.09605230764585197,0.08525644122397555,0.03484870422662442,0.04545415197851569,0.018972693166268307,0.016688872622939614,0.04303119919147976,0.07565523382421316
ID_rsi7aqtq,0.17204566796730913,0.04163639710904275,0.0029767044231559514,0.011490536637430668,0.009071721121038991,0.11573394190619735,0.30010715285168466,0.0059585930174032,0.010056707493581417,0.06717137418154254,0.004642686613497066,0.028515220811442647,0.23059330115192928
ID_0s0y8i8f,0.003387755490813707,0.0027891397583405,0.0005426871796222561,0.0007335633466430984,0.0016507944919724963,0.003522275270548242,0.016098913418331834,0.0008187302663365699,0.0005952477717073474,0.9630043647829376,0.0005353430279932227,0.0015505201299302477,0.0047706713105048655
ID_zodyw6bs,0.0035029217415955085,0.002904823373173324,0.0005467743083325354,0.0007393880902512302,0.001691205864553536,0.0035980468924326015,0.01480096843525292,0.0008189221513519291,0.0006136007772267347,0.9641040189686533,0.0005394940762889536,0.0015275530265613064,0.004612306322448587
ID_yiuf4ciq,0.03920051547737513,0.0076466407374235325,0.022799437983622835,0.0199489665870654,0.01549489533150409,0.1715267419362057,0.5120193300130242,0.03670171452500933,0.007240522259925572,0.0722421731234688,0.01301715188068913,0.02622901028038203,0.055932903636160665
ID_jdg15uvg,0.16169093490054567,0.07385107581386054,0.012436205094388504,0.023456156648222655,0.11699327072617093,0.16312981647449798,0.08101295653744413,0.08520917419260515,0.022590048970832537,0.05680477690256894,0.013356502174819308,0.09816843049456815,0.09130066811267865
ID_e5qi9pl3,0.012005255335019316,0.9461101233387603,0.0008714615239357929,0.0020902203115476608,0.002739088095978931,0.0035775509045956532,0.00542865772216159,0.013966333301260937,0.0009217572752456762,0.0041298979922666365,0.0012155964629182346,0.0030555810831738393,0.003888483568205528
ID_h3awypor,0.012693849861986923,0.003003592294756349,0.0007941358552629277,0.004634307061808367,0.012539364689173011,0.008365175964837272,0.03518834687540322,0.0016078653062500375,0.0015648223241976982,0.8863414763336845,0.0009419136078742856,0.021150148817153706,0.01117500233474637
ID_1bx9fazh,0.7809931625408622,0.011712298934462231,0.0036059008839749093,0.01991661716772382,0.06976589635753486,0.014990705037428456,0.04949614116709413,0.005698465009895489,0.005073100004100716,0.007758520193381429,0.0038124011369777243,0.018746174409723395,0.008430624886818078
ID_nvnnpego,0.7677091382884467,0.011937503703286053,0.0038520037507429076,0.019930042157954173,0.07198078923059906,0.016060048107580417,0.055331553794464125,0.006024883158681819,0.005056356997338611,0.00818794147601979,0.004064183684355291,0.0205859436675268,0.009279623438271942
ID_p5ajidvp,0.19669413562929292,0.008004373409579987,0.003701055334932286,0.015125561737603896,0.4536896976698414,0.03390551229455101,0.02671660607287931,0.007115155149537096,0.007879145242054353,0.09602037919874151,0.004697069214584391,0.09211756198612125,0.054333754557427394
ID_wpkpanfd,0.0032454395067612225,0.0026912939695178336,0.0005290552820726946,0.0007098670871867565,0.0015908613266509687,0.003275613226563847,0.014329620055123598,0.00079429133353924,0.0005769503338235799,0.9655084647186984,0.0005205385444747099,0.0014852321414833753,0.004742794232127279
ID_qfolkekt,0.3136918033763056,0.016865672317194106,0.006107643170757468,0.029132867184078582,0.03142763124255239,0.07146118359067352,0.31446212027751025,0.016484534090625873,0.006326459766303591,0.022162636935744766,0.0055221863307264385,0.13765389682462115,0.028701388455367263
ID_xee1a5f3,0.0791586241342202,0.02817621742170766,0.03302998914186553,0.5267176584480682,0.039419303620330706,0.08129348541729271,0.02683744637828456,0.038681710901953346,0.0339791708819574,0.03289527111000737,0.014775830904640576,0.030387229934067343,0.03464805965669466
ID_viowd5w9,0.014035890880368728,0.015494500372725147,0.0036807292431419777,0.008886523475837991,0.015170312752667758,0.03286000298776668,0.01267847938695199,0.012649825372352453,0.010287152391358825,0.0095417712266286,0.004537302990805268,0.01825783410931449,0.8419196811430736
ID_s6cndib3,0.06053683597054371,0.021117072856471637,0.007730982298128585,0.030371365098729834,0.03295442156803918,0.21717002254721374,0.2747941015436624,0.014847324961528387,0.013138620125386863,0.04141995602336865,0.009444126955673246,0.1882178359327841,0.08825734324543094
ID_6ggrcqnv,0.0076313688310770894,0.9658899140408574,0.0007515817189204238,0.0014214212122694674,0.003188272427614268,0.0028096209060061027,0.0026599293067530796,0.003832386195708028,0.0008964150969956331,0.003926659283103089,0.0007988404909382775,0.0021042799553887674,0.004089330604369784
ID_wbdsgip0,0.6400865913171744,0.029339739974194534,0.003327011888648125,0.021084713929992335,0.01163956104810975,0.045562813266230934,0.09571985238919051,0.008099991684750708,0.0040576321659638055,0.04996917144570917,0.003968728691430062,0.03587938504426859,0.051264840030023975
ID_ytxvglcg,0.011888591213767747,0.9456289428731768,0.0008921940794523196,0.0021099769601576187,0.0028909436116364056,0.003715408727345917,0.005620153926017167,0.014104765736853653,0.0009400635020072061,0.004015338219740372,0.0012474175468938124,0.0031299492369732144,0.0038162590109493346
ID_8oyhw5j0,0.4122337438729391,0.09919239293042353,0.007911437890105398,0.05217358015264616,0.03135505350163874,0.06504686169142151,0.07646754546256308,0.056961796571578974,0.007745213746462595,0.0702562648303894,0.008121421679841092,0.06083863980476201,0.051696050007270435
ID_46m7z544,0.08773884233897321,0.025401082284869005,0.012516961788777682,0.018541557505295167,0.02976275435173386,0.4418360028530184,0.04656051256730364,0.18148815928153253,0.014063724950353029,0.0173855690400664,0.013442093334602504,0.06351952367622876,0.04774322329156204
ID_1idktyre,0.30121873605673694,0.007698492419642372,0.0040923567448717755,0.015939988813487918,0.09981561749469975,0.06111505540967781,0.024978895570351736,0.006093954557057537,0.006972111017815558,0.26082842719585875,0.003727119564226428,0.036791376388232704,0.1707278685810763
ID_qmxqh91v,0.20611144891455532,0.024928231584643263,0.007861674761253584,0.016103174957099745,0.19553743797781703,0.12303781963500277,0.10856161076767526,0.011922129539882776,0.009818383084883022,0.0814124056341415,0.006171199464067092,0.08005400591947617,0.12848047757323788
ID_24tnwq38,0.34763872432896875,0.01861364873818462,0.014078128309733063,0.12986342297751663,0.2094297924154988,0.016635697738496685,0.0427717633933825,0.03552058893625584,0.01257249859279128,0.014810557153260266,0.017358564011395083,0.1275695279846778,0.013137085699235287
ID_b04ujx2a,0.8078635144200513,0.010542085196307262,0.0024118564981863745,0.009937686047111066,0.060768124963033326,0.01250770435465455,0.054359000098541894,0.005742794994104832,0.0035253837178708244,0.00790728813202031,0.002817595768996901,0.013136151908827002,0.008480832340481364
ID_8yu3auoc,0.032684173579100945,0.009083064788985865,0.01295867623361065,0.010666999196381189,0.0073127411362793535,0.1638020681961691,0.1393023698089589,0.008726043108185231,0.006424778345989618,0.03416484162676439,0.009676974505874833,0.030791236619868174,0.5344060452404219
ID_87hehlr7,0.050272190715761805,0.04398269351979488,0.0052192659233724625,0.01848784674108648,0.023098472103303763,0.3176102016217528,0.14975103037650667,0.01081649101617416,0.006438842306420084,0.15286183191404715,0.005986868217142817,0.05244399566251415,0.16303027435247117
ID_5qc4t6x8,0.01212355151094089,0.9466917596296747,0.0008872067181809512,0.002101632875964334,0.0026723427034546486,0.0037432770645464807,0.006029184494869477,0.012989792989200805,0.0009387393716859805,0.00383513742128654,0.0012427303711388619,0.0031400996138376087,0.0036045767721293778
ID_vv1wov5z,0.05623722210869518,0.008304614018965276,0.0032059839665966074,0.007465708059111768,0.007583547516938422,0.5967025607127412,0.17044608952844514,0.00720541726612044,0.0037647840971498335,0.06081920580943799,0.003197806128285064,0.03439970268799581,0.040667388879728525
ID_wi4iacqy,0.10824339200241036,0.010626948016589382,0.003940690726345208,0.008750941048198546,0.09544412607204741,0.11264058897223508,0.03979559046221663,0.0065531344803958815,0.005132742575429181,0.4012723952884969,0.004125548623673971,0.0401146232834185,0.16335929642306865
ID_vp1s3z4t,0.23754145763574272,0.006713296872756314,0.0049728652441475285,0.010418835009564751,0.16210336807663975,0.018551075185283563,0.012205773104044743,0.035481100439641686,0.004869605381742232,0.012708619908888203,0.0063509317815622236,0.4760425395417779,0.012040547464427771
ID_yfhdjd94,0.009858310192691764,0.8693598115490175,0.0017487754921866236,0.004550085951885027,0.044426153587188835,0.004230679154419175,0.008994601892593653,0.009144800087532993,0.0018028771063779252,0.02372420913378199,0.0018303314879724616,0.016569956685783507,0.003759425653094019
ID_xtolt1ju,0.056912675072788466,0.008815034357697453,0.0037085835818623835,0.009305878555797066,0.010721421840121493,0.3369107122135538,0.3809622178316253,0.009012651171024616,0.006020665273940634,0.0379569887727681,0.005049291901634226,0.049656242003531526,0.08496763421059202
ID_zflauo1f,0.2569002082243209,0.012650254123426019,0.011227298914969997,0.047131062032261105,0.18729465528854755,0.02753539412113725,0.09894852579990235,0.021432408967434487,0.020465428119490193,0.10135739692962653,0.0077418723323903265,0.1868623053325908,0.0204531947499121
ID_kni7d2qv,0.7901828629888121,0.011337277979914096,0.0029405294075685057,0.01187757453929959,0.0648636090648343,0.015585844361771618,0.0530630114398412,0.006752596271188988,0.004229899457605378,0.00752019062650428,0.0035149594675614754,0.019386478562523218,0.008745174261044554
ID_hjs9mp09,0.06439742604388049,0.009151000060844822,0.025778909129489797,0.014474480017566124,0.013614211311164933,0.10358112183977256,0.06155806499512008,0.012639864518780351,0.007735378527707837,0.09554809100370988,0.005857057656559056,0.04709218119328914,0.5385722284170116
ID_5uk0yvur,0.057327947423213996,0.06485492380254995,0.02080367195565517,0.08744805291980273,0.09409396260052702,0.13186210455992547,0.09327261665965353,0.12860119352182844,0.044222758722984826,0.017229497684342808,0.024018203805593177,0.13139453697985687,0.10487054687293046
ID_srxy6cbx,0.03459117100625997,0.5003335648034667,0.011949712629858717,0.024619219742250405,0.024019716948396778,0.08124618201541604,0.08422350415852031,0.03459744138928207,0.041407667668253816,0.017947063975216213,0.014680534627720482,0.05828688800336186,0.07209734355594186
ID_kjkhda63,0.0510169705688883,0.018444767852538537,0.005564197646023157,0.014741803124588903,0.08440211466095827,0.016133337501120778,0.015315199409550161,0.024354674488141638,0.017971769316833953,0.014450665606998273,0.0069027087332701985,0.7021266572126541,0.02857515604391102
ID_l4lujw4l,0.31963753826137603,0.007192131235134889,0.005128675962168037,0.01385265848558159,0.14354054865274923,0.044737214432112975,0.01076949625033296,0.040198588067995596,0.005489050967112901,0.01651164100617804,0.007156375553047645,0.3725062160368356,0.013279891212972609
ID_ap2vfrxp,0.08430105543709443,0.033527865961896754,0.008030862477703762,0.02455311710740169,0.037209306001921155,0.16158686319002835,0.06860129137624887,0.025923192820674516,0.040885393062712744,0.049661696040325526,0.010378051158301736,0.26091096926781765,0.19443034615615665
ID_s94mv40f,0.3130893647893642,0.01091219587879777,0.005197984832039792,0.013285950864179183,0.16929012525280607,0.09549722940964706,0.03278831210689137,0.00783798025688754,0.01123408361417461,0.14076741264434178,0.00486759775098395,0.05353547991738869,0.14169630019136242
ID_s2u36wmd,0.084912412680738,0.03167586026419309,0.012378201428060754,0.03979161485932141,0.07769772039164889,0.14415159870653876,0.03908302732547587,0.025789871953592818,0.049654540365707545,0.03856080472206223,0.008759583996632264,0.3361045523338227,0.11144022522144109
ID_q5ycbssy,0.2954146033727453,0.0087202140002266,0.014126437648243062,0.012050963564210641,0.023347131088489723,0.39570193998372183,0.01598367861925582,0.03208239768629882,0.004750211918710102,0.030041379418442673,0.004744779855008218,0.10409327089716067,0.05894299548651239
ID_ssu8xc7a,0.08658105794603946,0.016763989582277167,0.00857784580257443,0.010739978530928153,0.12673093922091316,0.21762875771559445,0.031196116979945347,0.029056602880945356,0.005678893861676809,0.1417440741142027,0.006882597777372454,0.13351054173879323,0.184908617865142
ID_y3uex7u7,0.007205061978097106,0.0025498460903848807,0.00061530699820925,0.0015424263317126686,0.0019251634892590867,0.010160735329335284,0.9485790371746654,0.0011208690153773743,0.0006989041243372827,0.018366024681037107,0.0007005010685616996,0.0027706209488466294,0.003765517048515558
ID_43xyvyhs,0.04652872575304488,0.5006687716503961,0.003605916252543154,0.006573156101995982,0.32988638231095746,0.011693446060111662,0.014954694681166378,0.015846350886784998,0.003602387934307796,0.03413192598136607,0.0037354964442813886,0.014209065690732634,0.01456367913472449
ID_8c4rqlwv,0.05556817875000957,0.004692570945219278,0.0033626761537739005,0.014856749865333264,0.022232193213000954,0.011406833460070109,0.7749849511125434,0.005765391818811646,0.0053431037203579826,0.061522215184009826,0.0030948297949052565,0.028004365609108045,0.009165939837346433
