Id,Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel
ID_v83kpk5f,0.01542274728384671,0.007439445379678552,0.0019329675203320345,0.0030081583522357934,0.005218583126148683,0.022194457582830084,0.9024090196804949,0.0035138779143486596,0.004434147608167675,0.007467162102354732,0.0026838476585704873,0.014753209391546491,0.009522402143529538
ID_4lxfuit2,0.006643908578095686,0.0061611072039080466,0.0010035027748833438,0.0021839511535681304,0.0034198183069783727,0.01240993870395314,0.027633090988541963,0.0017126007799101648,0.0015682639173871678,0.9226288558964504,0.0013738338221009516,0.0025890142167235455,0.010672124541167508
ID_au4a2nwi,0.008336958890992837,0.004693464877680938,0.001603169404902052,0.004484853316297179,0.9543627418245272,0.00336403979144652,0.005308184148646809,0.005150704553635559,0.002820717460305391,0.0020153006703324578,0.0018140385855566024,0.003644993808595786,0.002400848568249606
ID_4p8l0pmb,0.008338867450344995,0.0046950195111716796,0.0016038670702842287,0.004189684319107432,0.9546457059092257,0.0033647376430932115,0.005310014453619637,0.005152283843891463,0.002821589958217887,0.0020158394870080014,0.0018147609891946673,0.0036459581931218,0.002401693254541718
ID_lbir9862,0.2507492001701283,0.024936457070844315,0.01950467972386158,0.14183774233278384,0.16662237052723525,0.021045663813976906,0.09712100557905773,0.01840489670050063,0.06299654337435279,0.14248886559529034,0.01379171666451621,0.024581097568353184,0.015919770313396694
ID_uedd9bug,0.24766697548783773,0.02443042418169527,0.019398505196048355,0.14565524085125015,0.16682251819327903,0.02089913588459408,0.09979260110641332,0.01856954468584041,0.05624428800942042,0.14515778160790666,0.013958993546610426,0.025132801865035238,0.01627122149607131
ID_h76zkmwk,0.3674359252807669,0.15060392788575344,0.009407656585561176,0.018087235418207857,0.03531658054291691,0.10024363534437492,0.10888346260561921,0.048295062721829124,0.04420922523634449,0.017446296039205084,0.014345405150604038,0.038414651914796046,0.04731092831704112
ID_k9zwhybq,0.3734269298132818,0.14619016338624846,0.009297546690780216,0.017755387856788325,0.03432858287007882,0.10054155569257112,0.11301446804240732,0.047655719757713044,0.03892121249120452,0.017398451829947433,0.014172061134561292,0.0391760072575115,0.048121898862478155
ID_oi5ns3ho,0.008394374009857358,0.0047071379673822075,0.001593584579992385,0.004082838179650505,0.9545922121281798,0.003390145568290378,0.005367090921663212,0.005196249905351788,0.0028070714017078818,0.002022472125057017,0.0018079338564968698,0.003632116428107344,0.0024067950110858707
ID_zc9wpyzd,0.029836440426944742,0.009972259015436356,0.0015297975978689547,0.004656427756537865,0.016415691238640066,0.010738485023887414,0.8711186755891279,0.002229736115236485,0.003733859021120127,0.024829931374102485,0.0018445864470494923,0.01382860621478745,0.009265506197902285
ID_6jitepjj,0.03229475983468027,0.01117171001849891,0.0017116729597999023,0.005028126016227432,0.01753832663270364,0.01143818233987973,0.8612769119759147,0.0024396867788467483,0.0042409703054422515,0.026541339934056527,0.0020507207613880236,0.014566346516135946,0.00970123659457375
ID_q3ycltab,0.016915664339801614,0.007791073444174096,0.0013112759581091387,0.002113449989077312,0.00895188632243063,0.008832757054470005,0.9080474509065295,0.0019262056237655267,0.0020248038043094276,0.02325885892832088,0.0014973667221641548,0.006594530784820357,0.01073467605683491
ID_vfcxyhf6,0.01478725777807938,0.006906529791821841,0.0011412766756556964,0.0018763220068527633,0.00804258800125043,0.008053469293308461,0.9165626006485746,0.001732993322534259,0.0017699370692062025,0.021521506680684532,0.0013072495295422147,0.00609144721997445,0.010206813395720982
ID_d3pmn6pg,0.016915664339801614,0.007791073444174096,0.0013112759581091387,0.002113449989077312,0.00895188632243063,0.008832757054470005,0.9080474509065295,0.0019262056237655267,0.0020248038043094276,0.02325885892832088,0.0014973667221641548,0.006594530784820357,0.01073467605683491
ID_vi98x9it,0.043011197374080226,0.05351517402488304,0.007920233966121164,0.01505222000372896,0.027669165483346674,0.5272694332720608,0.06664161611172485,0.03005019828240453,0.017046533032546093,0.018534732920032215,0.013399761386734939,0.07172432400579001,0.10816541929144737
ID_o3lhlnvv,0.043227087025065225,0.05336121616404442,0.007915640324277669,0.014894057662590051,0.027206799145675947,0.5276591119631111,0.06657163406005066,0.03025856380226456,0.01698680457344623,0.018589092971275475,0.013412437866552851,0.07201673023131096,0.10790083336523576
ID_h55amsi5,0.17331075847124344,0.03406289423404099,0.012140924856058912,0.019546037931375684,0.05978625467234566,0.1167746780876072,0.21795835495265392,0.031499381866924386,0.07498902130394651,0.09250590837302196,0.012113601987892672,0.062364862151676,0.0929473140145346
ID_pky6pa0b,0.16714825251169707,0.03362535695815143,0.0121644853579067,0.019399005971285327,0.059601431373192945,0.12027225172448752,0.2281210227035707,0.031547656126423865,0.06683570628467403,0.09233276139191493,0.012230664311710637,0.06417242205833784,0.09254901403479773
ID_c4bk4m94,0.10271259807173913,0.007057165710637253,0.005183093254955525,0.009909688900993587,0.028398597728868488,0.7211413738555623,0.019123416907753574,0.015130851371844197,0.007368012079831737,0.012949864859930393,0.005674774768080654,0.01868735274601493,0.04666322455647383
ID_spqicunw,0.14059444633614154,0.04258977584999199,0.014674900225866311,0.1745340830835985,0.4454710740445579,0.01344603789929754,0.029364383439616757,0.016812069747028688,0.012382827596076042,0.02377427347579043,0.014594425547653882,0.0600326055091247,0.011729105049738928
ID_f7l96chn,0.0750247737995621,0.02031908487712334,0.0039619126199803775,0.009920597789095664,0.010017558143395774,0.5839638902542221,0.0386662479628532,0.0101176346236353,0.0043158688559360855,0.05446818169163144,0.005794525887281245,0.028755676421292696,0.15467406537913578
ID_k1uaj1ym,0.07582920190690805,0.020404763148001524,0.003972853642238932,0.009898894473808293,0.009901167109259534,0.5816167359498405,0.03894000158235131,0.010215131817359478,0.004331183483772184,0.05493612869253864,0.005815364280771574,0.029041217986750308,0.1550973742315448
ID_iljmewrz,0.09358512390279279,0.02430283300131777,0.00569064671983606,0.013098982373024355,0.08528753678606556,0.028867267771323018,0.015402128148055763,0.01972850612425321,0.011710236965663366,0.06046664713714339,0.01044997899980302,0.583398293727045,0.04801182484430831
ID_pm36remu,0.008593029883874736,0.012518852120128517,0.002136968966895903,0.004198203377676024,0.006796181345599372,0.010704696192796917,0.9121195420846249,0.011117673114550645,0.001822973058693208,0.0028090619365457453,0.0023668323326543287,0.021458601823883885,0.0033573991102718477
ID_fy3iiiwl,0.008468856400216036,0.004768926765994849,0.0015180515753907677,0.004283457825015454,0.9543371802540694,0.0034438106181983864,0.0051804310931298034,0.005240341382663404,0.002832113255537441,0.0020057732552840983,0.0018295616554341626,0.0036654739280787205,0.002426053101817944
ID_vu5ya5sr,0.30549527593340636,0.01807887776695951,0.005061322995015445,0.015794878254043382,0.020263279840343734,0.09574374426228058,0.33180603524105856,0.008306928458449443,0.0061790238115090506,0.09575632625442376,0.005752242735431507,0.04940661988816892,0.04235544775334636
ID_9au0g3qv,0.0799273971246001,0.02382787261202665,0.005009361355631587,0.011128858488262578,0.6717669112095491,0.01913060603896512,0.02132723407401371,0.0081163021137246,0.006536715421254275,0.046638980166693,0.004067339419539082,0.0785200937665404,0.024002347096421656
ID_p01qunsl,0.02600312452103671,0.008266111000650653,0.014224282334249265,0.007640503085322931,0.009966125399469993,0.3822145188838039,0.04719708744983925,0.008212971594404579,0.009725480395617893,0.02207578930911782,0.012185394217938189,0.025455261148289457,0.4268333478942314
ID_zqi8lti6,0.04689166579490399,0.603478427064219,0.007089859639539723,0.020125304299858027,0.03507777220653284,0.026656839570462235,0.04173200279869628,0.04686467152667253,0.015367145415031778,0.060555365458102216,0.014979112367433989,0.04748675067769524,0.03369509028684338
ID_vtdycfd1,0.076351124920369,0.037198326539284274,0.0123191048094227,0.024464180706216806,0.06118927849450161,0.18198987107557302,0.3106861447669189,0.01956929089078567,0.022833900636881475,0.03323995761215487,0.011370716556967333,0.1019679657758569,0.10682015405337957
ID_qd7dgqor,0.23409403975073523,0.023849535665839767,0.0070111953732348384,0.02774903287299202,0.42401032114347986,0.01749043712433996,0.03691898825010007,0.023397295202648855,0.012964546384169804,0.023662458164352793,0.007014254465458138,0.15054063177111127,0.011297294080894575
ID_o270qwh1,0.08141708158495221,0.012303567203985089,0.007845672508684924,0.04102830832311749,0.6968197390809356,0.008250663220508854,0.023183523148358056,0.015922143168211948,0.01606429754683604,0.010954813181345363,0.009534757379645174,0.06994174786755114,0.006733687117659292
ID_dyonsmqh,0.008200317314153133,0.002850832965567246,0.0007598130758010024,0.0017127502824642604,0.002180525481293354,0.011284011519733933,0.9432901296711511,0.001338026590395616,0.0008510190398145379,0.019444137465563963,0.0008621057691798926,0.0030935722383627524,0.004132759830999106
ID_ugq7up8w,0.143669217680422,0.0170407703898134,0.004406544804169311,0.0071503743488112725,0.12322472288244744,0.10573861849942531,0.027220202833119815,0.0072826820650974755,0.004923708175719032,0.31807930169126813,0.004088500554032586,0.023926428506178654,0.21324893244031257
ID_t8cib46m,0.09242650455511599,0.0240412857302587,0.005563742895453512,0.012957308499382883,0.08378842810868982,0.028500250764877368,0.01520508456379426,0.01947435937833558,0.011532370113627413,0.059589778534448135,0.010207270618306213,0.5895997907654346,0.047113830389658766
ID_6ldaoy9h,0.038132821582911904,0.47140132526447764,0.013890388597819868,0.02612053565199361,0.02860180035758025,0.09674855176208574,0.08134051066271969,0.037188960485952376,0.04935719605454175,0.020312568769984635,0.019837678658537104,0.0447542745018111,0.07231340839945131
ID_0ivttwce,0.037964848853308863,0.47339345615302625,0.013848744737648412,0.02604528599956841,0.028237072134108795,0.09612704835407129,0.08112821847716223,0.037200446533097134,0.04908901634736067,0.020196894743121155,0.019777750798416552,0.04492178343010325,0.07206945418887392
ID_rsi7aqtq,0.18991002960055872,0.037752090687370565,0.0035828368749433906,0.009807329596557376,0.009378632116683161,0.108109538947187,0.28235014276418674,0.006805184639932044,0.009154888446836379,0.07002422874446991,0.005482072083473287,0.025497534347694056,0.24214549846564626
ID_0s0y8i8f,0.003828925446993311,0.0032317823662289134,0.000678980416217743,0.0008877139113797886,0.001951497994824938,0.004032415303561295,0.01823850867215369,0.0009985095681569146,0.0007346195916761467,0.9573968061069061,0.0006664446559990185,0.0018473231382949268,0.005506465381683222
ID_zodyw6bs,0.0039580221945513736,0.0033605175901604166,0.0006841275142131806,0.0008948163907545146,0.001997027346390981,0.00412251728224561,0.01670078697962411,0.0009994980049853092,0.0007554418810382271,0.9586978741374399,0.0006716267043844478,0.0018232065684818655,0.005334552561840773
ID_yiuf4ciq,0.03827927702599571,0.007881337291541966,0.023954201689234084,0.021402800689303506,0.016395996740220298,0.16567887904818318,0.5322707383423725,0.030847922903019322,0.00845638403795829,0.06658794489551646,0.014063313491232932,0.02317998807757985,0.05100121274570016
ID_jdg15uvg,0.1562995473246699,0.08222863706648594,0.013101313343766553,0.02470870612208882,0.12654409072746298,0.1575195734354738,0.08259198048478228,0.08055492516540086,0.023280809385938527,0.05223600403490201,0.015324025912572538,0.09682815301670392,0.088782250445535
ID_e5qi9pl3,0.011660373480233579,0.9409905967138668,0.001074288417475579,0.0025556399294839583,0.0032292880752127755,0.004138436731558109,0.006395847097888606,0.01431888511298915,0.0011271775786842395,0.004812969807324037,0.0014983779130745222,0.0036275816161089307,0.0045705310056775635
ID_h3awypor,0.011763868802499815,0.0029150970114662665,0.0009736227289840556,0.0039052566142036603,0.011613277615901928,0.008506780732855705,0.03378042313416975,0.0017696025262555037,0.0015292908576220682,0.8875824427901424,0.0010979840079739255,0.023540826082181665,0.01102152810739239
ID_1bx9fazh,0.7820072863417156,0.010887122053951108,0.004407397056658305,0.01798681395520207,0.0659467089266906,0.015761435096546775,0.0501420907239198,0.00640125660041396,0.005725169571168606,0.008121845480045561,0.00456579457359981,0.019147566762812953,0.008899522920215286
ID_nvnnpego,0.7664831560132905,0.011174334445498434,0.004712026882794807,0.018066803973662747,0.06865329291166669,0.01693004266565744,0.0570328750141636,0.006790569530177412,0.005770157855925407,0.0085666141348993,0.004874248514237043,0.02116800824724743,0.009777872795667959
ID_p5ajidvp,0.19961106426286968,0.008375327843189664,0.004479390461660845,0.014575131296550652,0.43910316853815806,0.032623914844828274,0.027993734146893427,0.00832745988559406,0.007989871312653316,0.09730140610319063,0.0054481642058324,0.10099107645747683,0.0531803003315136
ID_wpkpanfd,0.00366840117534963,0.003143133197748388,0.0006621869304697277,0.0008597281335940732,0.0018870042072331515,0.003797445992068847,0.016245723004516117,0.0009694801599606849,0.000712741756394369,0.9601608329539852,0.0006484590708997456,0.001772338224435169,0.005472557613847745
ID_qfolkekt,0.33358009845816516,0.01747663372568123,0.006964736621002797,0.02742432795510471,0.03008885463057053,0.07055640582635189,0.30472715567576325,0.015733451368251453,0.0068917058491261615,0.02251366317927935,0.0063674091805686495,0.1280384067139006,0.02963717724716873
ID_xee1a5f3,0.0798073582451787,0.027542326443503958,0.028304184747445327,0.5402868230959706,0.0418625637635656,0.07620165445453427,0.02655566494023272,0.036034066892393274,0.029283147561742138,0.03534333317145632,0.017455386033315826,0.030816786611096388,0.030506701599499596
ID_viowd5w9,0.014684245512393945,0.014053344048613123,0.004285672547465445,0.009017821114599447,0.016678860715367862,0.03228065361025334,0.013597862137116286,0.012718500281835379,0.010409088627524508,0.010039855129634135,0.005405164672450341,0.01941803497725539,0.8374109087606239
ID_s6cndib3,0.06310267978475811,0.021782659037016587,0.008554478036958326,0.030947907334424367,0.03414254247769909,0.21942254460423138,0.2692405372523038,0.015702976805017872,0.01436618572769735,0.039553392378467084,0.01129019049824802,0.1828130586789754,0.08908085537495031
ID_6ggrcqnv,0.00839684645420755,0.9605558551697274,0.0009305797385373509,0.0017399820807836577,0.003759460032003929,0.003285838557872807,0.0031733341329717247,0.004293735485878057,0.001093666855655751,0.004507216496635135,0.0009872364838678705,0.002509199536644249,0.0047670793642700425
ID_wbdsgip0,0.6473513260325403,0.024411793579894234,0.004029590573111978,0.01796536417867272,0.011270004720250606,0.0442474009079552,0.0935030652927291,0.008521888837194302,0.00475964869495347,0.051620652683011456,0.0047839029994858175,0.034354759744864447,0.053180636917420185
ID_ytxvglcg,0.011533119904999074,0.9403221511584967,0.001101857274124816,0.002587929133584144,0.0033552346817251146,0.004299394144406163,0.006623964067968239,0.014501520695033111,0.0011519771527993955,0.004758142044250885,0.001540019252617382,0.0037203570413482656,0.004504343756059499
ID_8oyhw5j0,0.40796351237582185,0.0794962101180697,0.00952841894647809,0.058291515308551194,0.03229146115837765,0.07203576625459585,0.08369108667036046,0.04315967482946694,0.009335949019469584,0.06918667543069805,0.009582374905894852,0.06696595524375595,0.05847139911447374
ID_46m7z544,0.08460927516792839,0.024961717990912,0.01253042921854727,0.018534205827065324,0.03322918218313324,0.4400082516595451,0.05163254260747792,0.17532302476042838,0.01460157876397591,0.016622027682216968,0.015765726204898932,0.06975629739015304,0.04242573880214441
ID_1idktyre,0.29742229621444405,0.00795492764756579,0.004961934338225924,0.014040389569592804,0.10139789003749104,0.060580980561902115,0.0263880275973427,0.006840703124827068,0.006646749808189216,0.2620012177492439,0.004573661874646501,0.03852631095100243,0.168664906525496
ID_qmxqh91v,0.1979603117737907,0.02383055874538961,0.009361454755007475,0.01734523528184983,0.19184159760369038,0.12416278708586247,0.10345657616061753,0.01328221140600207,0.010645489630990771,0.08476956400584859,0.007279714143775686,0.08687020718837661,0.129194289033675
ID_24tnwq38,0.3393850994716927,0.02004833437446835,0.017185560850504964,0.12505377651471167,0.20918459859767438,0.019295698372889532,0.04586480146892584,0.03969632185588644,0.014161179576920865,0.015917314811169342,0.017970186235371804,0.12132640993320606,0.014910713633867574
ID_b04ujx2a,0.8101876114707364,0.009054300082459832,0.002980279214817825,0.010134210949541112,0.057900674624768556,0.012701310476829184,0.05290604324591427,0.006561407527354525,0.004183840956546741,0.00811817488380217,0.003378926697367927,0.013262584892653502,0.008630647508153318
ID_8yu3auoc,0.031817232051943214,0.009603234951154489,0.01591562742790608,0.01045301248612264,0.008192644228560218,0.16207641426062902,0.13356563974714492,0.009385704187456143,0.007525130602091105,0.03582627373333441,0.01103967657743849,0.026362917144220316,0.5382365020828628
ID_87hehlr7,0.047377543031573544,0.03937131722031413,0.00631813409503697,0.01810502472578473,0.02502217540263162,0.3339633757535595,0.14320426909837336,0.011195101596746256,0.007787091926205639,0.14681931821187547,0.007279875020222348,0.04758134702633962,0.1659754283628265
ID_5qc4t6x8,0.011756095795880248,0.9415094339957512,0.001096476328865751,0.0025789837044458285,0.0031440887755123286,0.004331711260461184,0.007136929721971078,0.013213269997830748,0.0011506235205905424,0.004551854399056316,0.0015350098679694554,0.0037317645997684994,0.004263792536234017
ID_vv1wov5z,0.056967138606505645,0.008733147789962644,0.0038769143714823835,0.00798691389497916,0.008320185999008687,0.5915150054050324,0.17490583771869694,0.006956564814977119,0.004470633122244279,0.060187721727226626,0.003976358104014304,0.031684656748233134,0.040418957348664866
ID_wi4iacqy,0.10931658339857203,0.011263803891066909,0.004853473411089151,0.009242362097323417,0.09997217323523205,0.10878453652687588,0.04261774410050254,0.007525464829506895,0.005691381581972183,0.40996625980566065,0.005084042218143881,0.04130134366991911,0.14438084953928046
ID_vp1s3z4t,0.2429470850321187,0.007302113280244831,0.005997015901020019,0.010510010326176274,0.15465824508358283,0.021183289026871856,0.0130235063708212,0.03282318068570224,0.005773522170613306,0.01357701532629057,0.0066618675606109285,0.472402808538751,0.013140351784591577
ID_yfhdjd94,0.011106044350219077,0.8685797238120168,0.0021407473603465214,0.005412244045782649,0.03170849412115792,0.005002057638231017,0.010473594201298522,0.009837787530046344,0.00218081172361512,0.027255035752586934,0.0022243476169763166,0.019639281152685727,0.004439842888377718
ID_xtolt1ju,0.055074228620599665,0.009132815809141406,0.004365848191789541,0.009864616159551788,0.010956704295755635,0.32618500459547833,0.39862740222749427,0.008435917071218511,0.006644197673896863,0.03532759695365441,0.0060485433803641325,0.047662146887406935,0.08167497080413985
ID_zflauo1f,0.267236383122021,0.014249148659920953,0.013574577215994144,0.047471996950828134,0.18225501757841983,0.029385930215181197,0.09150160051223545,0.022609017083612876,0.020576221303025853,0.09553068886869065,0.00887321335550196,0.18592862086123682,0.020807581833265906
ID_kni7d2qv,0.7897297255862652,0.010292196364799834,0.0036098586633513414,0.01204410975367038,0.06083756100287721,0.016267877169530248,0.05404393539663876,0.0076692004233495864,0.0048813982891495605,0.007802309205488306,0.00419142562574089,0.019530703244130157,0.009099704867600599
ID_hjs9mp09,0.06555647261051674,0.009933462120890971,0.02620094385938341,0.014927277099403554,0.01537224478197399,0.09847960615346077,0.06254472944552252,0.011732575629294976,0.00878376408378639,0.09533214541525123,0.0070112219916421015,0.045790993084548766,0.5383345748350028
ID_5uk0yvur,0.057567007296492716,0.06196883612904913,0.021337796597728026,0.0884190270180131,0.10017575360589862,0.1247118256647539,0.08550176088503487,0.12701317737332343,0.043686315478442,0.018107608026561355,0.027093287969188962,0.1440611802113762,0.1003564400236563
ID_srxy6cbx,0.036106432051442865,0.48995187531901907,0.013355144254137554,0.02633455223160662,0.023922694105826273,0.08090183636386604,0.08061355801111175,0.035954983702704044,0.04460960033941495,0.01898549416241475,0.017477826741053387,0.06335789811715552,0.06842810737558855
ID_kjkhda63,0.04854608666229555,0.019074230390714184,0.006900749301749668,0.013879460377180332,0.08473763801089378,0.018565617037682995,0.017028185964945805,0.02448441017820589,0.020126247915676666,0.015528443942983777,0.00811344068219361,0.6902760231237933,0.0327394882791385
ID_l4lujw4l,0.3194396823176096,0.008260897598770347,0.005960195540665693,0.012718028030012018,0.13918101484959494,0.049458386061995326,0.01177312940707318,0.03696516434889609,0.006202689444819514,0.016959107284948916,0.0074958659270433665,0.371176515304087,0.014409345682088735
ID_ap2vfrxp,0.08036939508104943,0.03286716960996613,0.009268714107372941,0.02619386458805403,0.03950304746148197,0.15445645152355952,0.06897313403568431,0.026332026379619088,0.04170884819560354,0.04750784555438902,0.012031086926707218,0.28307582048020324,0.17771259971640732
ID_s94mv40f,0.3100395915122335,0.012233126454963106,0.0062282157222403895,0.012760222062682236,0.17156107068105514,0.09633935742220467,0.030844528664724404,0.008969981034682372,0.010514243801933179,0.14721886833584205,0.005898249329802022,0.0522702162092266,0.13512234411660634
ID_s2u36wmd,0.0758963586010012,0.03204457195432105,0.013069198231550356,0.04013730030882283,0.08028248273299224,0.13159832706056057,0.03745217818397837,0.026822912599145446,0.04800838943396145,0.03727290594912496,0.010201211756237259,0.3616623370908972,0.10555183948982574
ID_q5ycbssy,0.3095830029797103,0.009325141928719288,0.011602865198443675,0.01128349469800161,0.02568413567990648,0.376507242116346,0.015604717845034706,0.030004714154080507,0.005256686021594589,0.02623607473533461,0.0057033387461530236,0.11469300717977722,0.058515579163932845
ID_ssu8xc7a,0.0810189196574938,0.019272437493514222,0.010467208920608612,0.01130276943444863,0.13323839493275821,0.22475861156867355,0.032767301767406366,0.03264489303920291,0.006815296668258469,0.12289190866054281,0.008279856842182246,0.13161314516486455,0.18492927049974967
ID_y3uex7u7,0.007866218388562711,0.00285098818225499,0.0007594535191868257,0.0017109761571562146,0.002178160977525699,0.011295898666858574,0.9437396456147149,0.0013377882052585711,0.0008482508897490245,0.01930405695163077,0.0008606519487952135,0.0030520654005308794,0.0041958482049006185
ID_43xyvyhs,0.04755949824481942,0.5002354667304508,0.004409050944835529,0.007882668296464985,0.31089391605867145,0.013536299979632842,0.01751047653029724,0.016697395799449698,0.00434951116374989,0.03865856017717299,0.004555145527414078,0.01671483834496728,0.016997161589653042
ID_8c4rqlwv,0.05355371302998424,0.004732553819353147,0.004028661751897951,0.014285877989594409,0.022015667723815906,0.012618211424452245,0.7751648357585724,0.006279368086176103,0.004982386738330267,0.06053817105730249,0.003709448193414922,0.02859593978054916,0.009495167887559441
